Time,Sample Temperature,Program Temperature,Frequency,Raw Dynamic Force,Raw Static Force,In-Phase Angle,Out-Of-Phase Angle,Zero Displacement,Min Displacement,Max Displacement,Spring Stiffness,C*,Measured Tan Delta,Corrected Total Tan Delta,Corrected Total Delta,Stiffness*,Total Stiffness',Stiffness Less Spring,Inertia,Sample Stiffness',Ratio of Sample to Total Stiffness,Total Stiffness'',Sample Stiffness'',Total Applied Static Force,Static Force,Static Force Corrected,Static Displacement,Static Displacement Corrected,Static Stress,Static Stress Corrected,Static Strain,Static Strain Corrected,Dynamic Force,Displacement Amplitude,Dynamic Stress,Dynamic Strain,Storage Modulus,Loss Modulus,Tan Delta,Loss Viscosity,Storage Viscosity,Complex Viscosity,Shear Storage Modulus,Shear Loss Modulus,Complex Modulus,Shear Complex Modulus, 
0.000000,30.837500,30.000000,1.000001,118.000000,2216.000000,2121688.125000,102213.875000,54640292.875000,50116.000000,56589.875000,0.000042,2124148.812115,0.048176,0.035308,0.035293,3321.720607,3321.487465,789.459695,1.850475,791.310170,0.238107,117.338971,115.446687,0.996994,0.167849,0.000000,0.460043,0.000000,24396.585651,0.000000,0.076674,0.000000,0.082876,0.104705,12045.963569,0.017451,690096.078088,100680.250230,0.145893,16023.746802,109832.115031,110994.837510,255591.140033,37288.981567,697401.684669,258296.920248, 
0.138984,31.037500,30.000000,1.000001,112.000000,2216.000000,2012281.375000,97896.125000,54645456.375000,50286.125000,56428.375000,0.000042,2014661.257746,0.048649,0.035781,0.035765,3324.160771,3323.872894,791.719932,1.850475,793.570406,0.238616,118.996625,117.104248,0.996994,0.168316,0.000468,0.460205,0.000162,24464.579644,67.993993,0.076701,0.000027,0.078830,0.099306,11457.890329,0.016551,692067.214970,102125.797283,0.147566,16253.812579,110145.830961,111338.629870,256321.190729,37824.369364,699561.797489,259096.962033, 
0.263647,31.200000,30.000000,1.000001,112.000000,2216.000000,2010993.125000,97523.875000,54649345.625000,50294.875000,56433.000000,0.000042,2013356.464959,0.048495,0.035627,0.035612,3326.315055,3326.046452,793.799152,1.850475,795.649627,0.239085,118.562732,116.670284,0.996994,0.168669,0.000820,0.460327,0.000284,24515.800695,119.215044,0.076721,0.000047,0.078985,0.099242,11480.407820,0.016540,693880.488293,101747.340713,0.146635,16193.579393,110434.422145,111615.382488,256992.773442,37684.200264,701300.686850,259740.995130, 
0.405135,31.400000,30.000000,1.000001,112.000000,2216.000000,2010176.125000,97349.625000,54652401.875000,50301.625000,56433.750000,0.000042,2012531.988071,0.048428,0.035560,0.035545,3327.677751,3327.417720,795.096262,1.850475,796.946737,0.239376,118.388907,116.496403,0.996994,0.168946,0.001097,0.460423,0.000380,24556.055217,159.469566,0.076737,0.000063,0.079081,0.099202,11494.387500,0.016534,695011.689026,101595.700699,0.146178,16169.445154,110614.458190,111790.023335,257411.736676,37628.037296,702397.988524,260147.403157, 
0.530130,31.500000,30.000000,1.000001,112.000000,2216.000000,2009497.750000,97225.250000,54654640.250000,50304.500000,56433.625000,0.000042,2011848.393019,0.048383,0.035515,0.035500,3328.808445,3328.554335,796.178551,1.850475,798.029026,0.239619,118.277850,116.385306,0.996994,0.169149,0.001300,0.460493,0.000450,24585.539566,188.953915,0.076749,0.000075,0.079162,0.099168,11506.069209,0.016528,695955.545976,101498.813586,0.145841,16154.025104,110764.677570,111936.438769,257761.313324,37592.153180,703317.944555,260488.127613, 
0.650785,31.587500,30.000000,1.000001,112.000000,2216.000000,2008890.750000,97305.500000,54656545.500000,50308.250000,56434.375000,0.000042,2011245.983406,0.048437,0.035569,0.035554,3329.805492,3329.545405,797.123371,1.850475,798.973846,0.239832,118.494674,116.602096,0.996994,0.169321,0.001473,0.460553,0.000510,24610.637411,214.051760,0.076759,0.000085,0.079232,0.099139,11516.264687,0.016523,696779.516882,101687.874044,0.145940,16184.114986,110895.816509,112070.547858,258066.487734,37662.175572,704160.577477,260800.213881, 
0.792782,31.600000,30.000000,1.000001,112.000000,2216.000000,2008254.625000,97098.875000,54658644.875000,50310.500000,56437.625000,0.000042,2010600.614334,0.048350,0.035482,0.035467,3330.874303,3330.625077,798.152071,1.850475,800.002546,0.240063,118.241692,116.349075,0.996994,0.169511,0.001663,0.460619,0.000576,24638.294048,241.708397,0.076770,0.000096,0.079308,0.099107,11527.356279,0.016518,697676.638794,101467.216770,0.145436,16148.996318,111038.597783,112206.774660,258398.755109,37580.450656,705016.516401,261117.228297, 
0.934433,31.600000,30.000000,1.000001,112.000000,2216.000000,2007526.500000,97128.000000,54660536.250000,50316.000000,56437.375000,0.000042,2009874.746492,0.048382,0.035514,0.035499,3332.077251,3331.824815,799.305878,1.850475,801.156352,0.240322,118.391018,116.498367,0.996994,0.169683,0.001834,0.460678,0.000635,24663.211968,266.626318,0.076780,0.000106,0.079394,0.099071,11539.827152,0.016512,698682.865465,101597.413369,0.145413,16169.717734,111198.743605,112368.235507,258771.431654,37628.671618,706031.005620,261492.965045, 
1.092426,31.675000,30.789965,1.000001,112.000000,2216.000000,2006790.625000,97102.625000,54662397.125000,50318.625000,56437.000000,0.000042,2009138.505024,0.048387,0.035519,0.035504,3333.298279,3333.045824,800.481689,1.850475,802.332163,0.240587,118.451408,116.558723,0.996994,0.169852,0.002003,0.460737,0.000693,24687.729384,291.143733,0.076789,0.000116,0.079481,0.099035,11552.532201,0.016506,699708.282088,101650.049161,0.145275,16178.094974,111361.943600,112530.943475,259151.215588,37648.166356,707053.330744,261871.603979, 
1.215424,31.700000,31.404954,1.000001,112.000000,2216.000000,2006399.500000,97114.500000,54664239.500000,50321.250000,56439.125000,0.000042,2008748.411253,0.048402,0.035534,0.035519,3333.945597,3333.691636,801.082743,1.850475,802.933218,0.240720,118.525521,116.632803,0.996994,0.170019,0.002170,0.460795,0.000751,24712.004344,315.418694,0.076799,0.000125,0.079526,0.099015,11558.948174,0.016503,700232.457278,101714.653435,0.145258,16188.377055,111445.368606,112614.980067,259345.354547,37672.093865,707581.348644,262067.166164, 
