Time,Sample Temperature,Program Temperature,Frequency,Raw Dynamic Force,Raw Static Force,In-Phase Angle,Out-Of-Phase Angle,Zero Displacement,Min Displacement,Max Displacement,Spring Stiffness,C*,Measured Tan Delta,Corrected Total Tan Delta,Corrected Total Delta,Stiffness*,Total Stiffness',Stiffness Less Spring,Inertia,Sample Stiffness',Ratio of Sample to Total Stiffness,Total Stiffness'',Sample Stiffness'',Total Applied Static Force,Static Force,Static Force Corrected,Static Displacement,Static Displacement Corrected,Static Stress,Static Stress Corrected,Static Strain,Static Strain Corrected,Dynamic Force,Displacement Amplitude,Dynamic Stress,Dynamic Strain,Storage Modulus,Loss Modulus,Tan Delta,Loss Viscosity,Storage Viscosity,Complex Viscosity,Shear Storage Modulus,Shear Loss Modulus,Complex Modulus,Shear Complex Modulus, 
0.000000,30.125000,30.000000,1.000001,113.000000,2216.000000,2073503.250000,76766.000000,53228425.000000,48799.375000,55143.625000,0.000042,2074923.792942,0.037022,0.024165,0.024160,3256.434334,3257.250273,759.086048,1.850475,760.936522,0.233481,78.753105,76.886129,0.996994,0.033695,0.000000,0.412578,0.000000,6170.082534,0.000000,0.068763,0.000000,0.077822,0.102313,14250.583433,0.017052,836040.859715,84474.780234,0.101041,13444.568190,133059.930045,133737.434540,309644.762857,31286.955642,840297.749377,311221.388658, 
0.138818,30.300000,30.000000,1.000001,110.000000,2216.000000,2017986.250000,75056.000000,53233632.500000,48889.750000,55062.750000,0.000042,2019381.565808,0.037194,0.024336,0.024331,3257.169280,3257.972276,759.701598,1.850475,761.552073,0.233618,79.328025,77.460969,0.996994,0.034147,0.000452,0.412742,0.000163,6252.866848,82.784314,0.068790,0.000027,0.075801,0.099574,13880.396158,0.016596,836717.164737,85106.356762,0.101715,13545.086637,133167.567247,133854.661251,309895.246199,31520.872875,841034.307105,311494.187817, 
0.259482,30.337500,30.000000,1.000001,110.000000,2216.000000,2017823.000000,74833.250000,53237001.250000,48893.875000,55069.125000,0.000042,2019210.161086,0.037086,0.024228,0.024224,3257.445771,3258.257484,759.917902,1.850475,761.768376,0.233664,78.985180,77.118073,0.996994,0.034439,0.000745,0.412847,0.000269,6306.426645,136.344111,0.068808,0.000045,0.075816,0.099565,13883.123948,0.016594,836954.817514,84729.616797,0.101236,13485.126657,133205.390831,133886.238231,309983.265746,31381.339555,841232.711277,311567.670843, 
0.379638,30.400000,30.000000,1.000001,110.000000,2216.000000,2017559.750000,74621.500000,53240051.000000,48895.500000,55070.500000,0.000042,2018939.254431,0.036986,0.024128,0.024124,3257.882864,3258.702813,760.300825,1.850475,762.151300,0.233749,78.669817,76.802663,0.996994,0.034704,0.001009,0.412943,0.000365,6354.918950,184.836417,0.068824,0.000061,0.075843,0.099552,13888.205557,0.016592,837375.535627,84383.076098,0.100771,13429.973035,133272.350146,133947.316095,310139.087269,31252.991147,841616.475123,311709.805601, 
0.500636,30.500000,30.000000,1.000001,110.000000,2216.000000,2017454.250000,74584.750000,53242172.250000,48899.250000,55070.875000,0.000042,2018832.468477,0.036970,0.024112,0.024107,3258.055190,3258.876555,760.431147,1.850475,762.281622,0.233777,78.620966,76.753779,0.996994,0.034888,0.001194,0.413010,0.000431,6388.650122,218.567588,0.068835,0.000072,0.075852,0.099547,13889.840191,0.016591,837518.720080,84329.367608,0.100690,13421.425071,133295.138641,133969.133147,310192.118548,31233.099114,841753.555814,311760.576227, 
0.621625,30.500000,30.000000,1.000001,110.000000,2216.000000,2017493.500000,74440.250000,53244734.000000,48899.250000,55076.000000,0.000042,2018866.358470,0.036897,0.024040,0.024035,3258.000498,3258.827498,760.329635,1.850475,762.180110,0.233749,78.384086,76.516860,0.996994,0.035111,0.001416,0.413090,0.000512,6429.388560,259.306026,0.068848,0.000085,0.075843,0.099549,13888.199456,0.016591,837407.189335,84069.064230,0.100392,13379.996534,133277.387986,133947.327169,310150.810865,31136.690456,841616.544699,311709.831370, 
0.763622,30.500000,30.000000,1.000001,110.000000,2216.000000,2017355.875000,74566.875000,53247367.125000,48902.125000,55079.000000,0.000042,2018733.500303,0.036963,0.024105,0.024100,3258.214915,3259.036963,760.485167,1.850475,762.335642,0.233782,78.601842,76.734576,0.996994,0.035340,0.001645,0.413173,0.000594,6471.265046,301.182512,0.068862,0.000099,0.075854,0.099542,13890.141205,0.016590,837578.071992,84308.268550,0.100657,13418.067054,133304.584784,133978.195419,310214.100738,31225.284648,841810.495793,311781.665109, 
0.905610,30.500000,30.000000,1.000001,110.000000,2216.000000,2017196.250000,74612.250000,53249524.000000,48902.625000,55081.875000,0.000042,2018575.660921,0.036988,0.024130,0.024126,3258.469686,3259.289938,760.693950,1.850475,762.544424,0.233828,78.690774,76.823475,0.996994,0.035527,0.001832,0.413240,0.000662,6505.569652,335.487118,0.068873,0.000110,0.075869,0.099534,13892.867538,0.016589,837807.461249,84405.942539,0.100746,13433.612340,133341.093189,134016.077667,310299.059722,31261.460200,842048.517165,311869.821172, 
1.025775,30.500000,30.000000,1.000001,110.000000,2216.000000,2017116.875000,74473.375000,53251395.625000,48907.750000,55082.500000,0.000042,2018491.211523,0.036921,0.024063,0.024058,3258.606014,3259.431668,760.797322,1.850475,762.647796,0.233849,78.474589,76.607261,0.996994,0.035689,0.001995,0.413299,0.000721,6535.339076,365.256543,0.068883,0.000120,0.075876,0.099530,13894.147040,0.016588,837921.036244,84168.387942,0.100449,13395.804381,133359.169197,134030.278608,310341.124535,31173.477016,842137.744379,311902.868289, 
1.146764,30.500000,30.604947,1.000001,110.000000,2216.000000,2017100.125000,74321.875000,53253226.625000,48911.000000,55084.125000,0.000042,2018468.888881,0.036846,0.023988,0.023984,3258.642051,3259.473594,760.801713,1.850475,762.652187,0.233847,78.231844,76.364488,0.996994,0.035849,0.002154,0.413357,0.000778,6564.463822,394.381288,0.068893,0.000130,0.075875,0.099529,13894.048419,0.016588,837925.860523,83901.653677,0.100130,13353.352338,133359.937004,134026.806335,310342.911305,31074.686547,842115.927425,311894.787935, 
