Time,Sample Temperature,Program Temperature,Frequency,Raw Dynamic Force,Raw Static Force,In-Phase Angle,Out-Of-Phase Angle,Zero Displacement,Min Displacement,Max Displacement,Spring Stiffness,C*,Measured Tan Delta,Corrected Total Tan Delta,Corrected Total Delta,Stiffness*,Total Stiffness',Stiffness Less Spring,Inertia,Sample Stiffness',Ratio of Sample to Total Stiffness,Total Stiffness'',Sample Stiffness'',Total Applied Static Force,Static Force,Static Force Corrected,Static Displacement,Static Displacement Corrected,Static Stress,Static Stress Corrected,Static Strain,Static Strain Corrected,Dynamic Force,Displacement Amplitude,Dynamic Stress,Dynamic Strain,Storage Modulus,Loss Modulus,Tan Delta,Loss Viscosity,Storage Viscosity,Complex Viscosity,Shear Storage Modulus,Shear Loss Modulus,Complex Modulus,Shear Complex Modulus, 
0.000000,74.987500,75.000000,1.000001,0.000000,2047.000000,-715.000000,-15.250000,40812781.250000,39837.625000,39872.375000,0.000042,715.162613,0.021329,0.008480,0.008480,0.000000,0.000000,-2494.599388,1.850475,-2492.748913,-1347.086117,0.000000,-1.864312,0.000000,0.065289,0.000000,0.026172,0.000000,11414.243218,0.000000,0.004362,0.000000,-0.000000,0.000035,-0.000000,0.000006,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.061660,74.875000,75.000000,1.000001,0.000000,2050.000000,-160.625000,-511.625000,41019094.125000,39973.875000,40156.125000,0.000042,536.246707,3.185214,3.047664,1.253745,0.000000,0.000000,-2490.396029,1.850475,-2488.545554,-1344.814614,0.000000,-1.861171,0.017698,0.063601,0.001688,0.032645,0.006473,11119.093835,295.149384,0.005441,0.001079,-0.000000,0.000008,-0.000000,0.000001,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.125325,74.800000,75.000000,1.000001,0.000000,2060.000000,-1577.375000,275.875000,41728602.875000,40496.875000,40929.500000,0.000041,1601.317865,-0.174895,-0.188164,-0.185989,0.000000,0.000000,-2476.962406,1.850475,-2475.111932,-1337.555060,-0.000000,-1.851131,0.076692,0.059306,0.005983,0.054905,0.028733,10368.194066,1046.049152,0.009151,0.004789,-0.000000,0.000078,-0.000000,0.000013,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.187161,74.762500,75.000000,1.000001,0.000000,2071.000000,-1314.875000,1208.375000,42567102.375000,41185.875000,41859.875000,0.000041,1785.795735,-0.919004,-0.942983,-0.756061,0.000000,0.000000,-2463.190211,1.850475,-2461.339736,-1330.112540,-0.000000,-1.840839,0.141585,0.058456,0.006834,0.081212,0.055040,10219.530307,1194.712911,0.013535,0.009173,-0.000000,0.000064,-0.000000,0.000011,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.248991,74.700000,75.000000,1.000001,0.000000,2081.000000,-797.375000,-1262.625000,43345438.625000,42105.625000,42561.000000,0.000041,1493.328089,1.583477,1.539318,0.994676,0.000000,0.000000,-2452.516457,1.850475,-2450.665982,-1324.344423,0.000000,-1.832862,0.200579,0.058484,0.006805,0.105631,0.079459,10224.478640,1189.764578,0.017605,0.013243,-0.000000,0.000040,-0.000000,0.000007,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.312155,74.700000,75.000000,1.000001,0.000000,2092.000000,-844.250000,216.750000,44176874.500000,43060.500000,43208.750000,0.000041,871.629867,-0.256737,-0.270475,-0.264155,0.000000,0.000000,-2443.423211,1.850475,-2441.572737,-1319.430417,-0.000000,-1.826066,0.265472,0.056368,0.008922,0.131717,0.105544,9854.508987,1559.734231,0.021953,0.017591,-0.000000,0.000042,-0.000000,0.000007,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.408647,74.700000,75.000000,1.000001,0.000000,2102.000000,-338.875000,89.375000,44943716.375000,43648.750000,44065.875000,0.000041,350.462774,-0.263740,-0.277527,-0.270714,0.000000,0.000000,-2437.193527,1.850475,-2435.343053,-1316.063884,-0.000000,-1.821410,0.324465,0.055189,0.010100,0.155775,0.129603,9648.478741,1765.764477,0.025963,0.021601,-0.000000,0.000017,-0.000000,0.000003,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.471148,74.612500,75.000000,1.000001,0.000000,2119.000000,-833.250000,465.250000,46144058.250000,44624.500000,45488.000000,0.000041,954.339104,-0.558356,-0.575329,-0.522081,0.000000,0.000000,-2431.658209,1.850475,-2429.807735,-1313.072588,-0.000000,-1.817274,0.424755,0.045612,0.019677,0.193435,0.167262,7974.155165,3440.088053,0.032239,0.027877,-0.000000,0.000041,-0.000000,0.000007,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.533646,74.600000,75.000000,1.000001,0.000000,2129.000000,-1291.625000,88.375000,46938290.625000,45594.500000,46070.000000,0.000041,1294.644848,-0.068422,-0.081339,-0.081161,0.000000,0.000000,-2430.838473,1.850475,-2428.987998,-1312.629601,-0.000000,-1.816661,0.483748,0.047032,0.018258,0.218353,0.192180,8222.323903,3191.919315,0.036392,0.032030,-0.000000,0.000064,-0.000000,0.000011,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.595308,74.600000,75.000000,1.000001,0.000000,2140.000000,-58.625000,-692.125000,47725475.875000,46312.375000,46861.250000,0.000041,694.603417,11.805970,10.240091,1.473450,0.000000,0.000000,-2432.251245,1.850475,-2430.400770,-1313.393065,0.000000,-1.817717,0.548642,0.042516,0.022773,0.243050,0.216877,7432.926548,3981.316670,0.040508,0.036146,-0.000000,0.000003,-0.000000,0.000001,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
