Time,Sample Temperature,Program Temperature,Frequency,Raw Dynamic Force,Raw Static Force,In-Phase Angle,Out-Of-Phase Angle,Zero Displacement,Min Displacement,Max Displacement,Spring Stiffness,C*,Measured Tan Delta,Corrected Total Tan Delta,Corrected Total Delta,Stiffness*,Total Stiffness',Stiffness Less Spring,Inertia,Sample Stiffness',Ratio of Sample to Total Stiffness,Total Stiffness'',Sample Stiffness'',Total Applied Static Force,Static Force,Static Force Corrected,Static Displacement,Static Displacement Corrected,Static Stress,Static Stress Corrected,Static Strain,Static Strain Corrected,Dynamic Force,Displacement Amplitude,Dynamic Stress,Dynamic Strain,Storage Modulus,Loss Modulus,Tan Delta,Loss Viscosity,Storage Viscosity,Complex Viscosity,Shear Storage Modulus,Shear Loss Modulus,Complex Modulus,Shear Complex Modulus, 
0.000000,24.537500,25.000000,1.000001,0.000000,2047.000000,-666.250000,-87.000000,40801062.000000,39828.500000,39861.625000,0.000042,671.906290,0.130582,0.117538,0.117001,0.000000,0.000000,-2494.383944,1.850475,-2492.533469,-1346.969691,0.000000,-1.864151,0.000000,0.066099,0.000000,0.026499,0.000000,13685.147812,0.000000,0.004417,0.000000,-0.000000,0.000033,-0.000000,0.000005,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.113827,24.500000,25.000000,1.000001,0.000000,2050.000000,-369.000000,-435.750000,40998939.500000,39963.875000,40123.000000,0.000042,570.998303,1.180894,1.150594,0.855308,0.000000,0.000000,-2490.356241,1.850475,-2488.505766,-1344.793113,0.000000,-1.861141,0.017698,0.063755,0.002344,0.032707,0.006208,13199.784847,485.362965,0.005451,0.001035,-0.000000,0.000018,-0.000000,0.000003,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.175491,24.437500,25.000000,1.000001,0.000000,2069.000000,-573.750000,99.500000,42267020.250000,40880.750000,41498.750000,0.000041,582.313758,-0.173420,-0.186683,-0.184558,0.000000,0.000000,-2467.497794,1.850475,-2465.647319,-1332.440365,-0.000000,-1.844058,0.129786,0.049087,0.017012,0.072492,0.045993,10163.021120,3522.126691,0.012082,0.007665,-0.000000,0.000028,-0.000000,0.000005,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.254654,24.300000,25.000000,1.000001,0.000000,2079.000000,-1042.000000,-209.750000,43089998.000000,41781.500000,42268.000000,0.000041,1062.901248,0.201296,0.187963,0.185795,0.000000,0.000000,-2455.498891,1.850475,-2453.648417,-1325.956137,0.000000,-1.835091,0.188780,0.052625,0.013475,0.098312,0.071813,10895.371402,2789.776410,0.016385,0.011969,-0.000000,0.000052,-0.000000,0.000009,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.317980,24.300000,25.000000,1.000001,0.000000,2093.000000,-833.375000,201.625000,44080858.375000,42885.375000,43293.250000,0.000041,857.418527,-0.241938,-0.255578,-0.250222,0.000000,0.000000,-2444.133271,1.850475,-2442.282797,-1319.814134,-0.000000,-1.826597,0.271371,0.044897,0.021202,0.129399,0.102900,9295.429340,4389.718472,0.021566,0.017150,-0.000000,0.000041,-0.000000,0.000007,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.378649,24.300000,25.000000,1.000001,0.000000,2103.000000,325.625000,4.875000,44844726.125000,43595.250000,44043.250000,0.000041,325.661490,0.014971,0.002125,0.002125,0.000000,0.000000,-2437.723626,1.850475,-2435.873151,-1316.350350,0.000000,-1.821807,0.330365,0.043495,0.022604,0.153364,0.126865,9005.149835,4679.997976,0.025561,0.021144,-0.000000,0.000016,-0.000000,0.000003,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.441313,24.300000,25.000000,1.000001,0.000000,2114.000000,-1264.875000,28.125000,45627452.375000,44337.500000,44722.875000,0.000041,1265.187647,-0.022235,-0.035092,-0.035077,0.000000,0.000000,-2433.312462,1.850475,-2431.461987,-1313.966549,-0.000000,-1.818510,0.395258,0.037680,0.028419,0.177921,0.151422,7801.308964,5883.838848,0.029654,0.025237,-0.000000,0.000062,-0.000000,0.000010,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.504643,24.200000,25.000000,1.000001,0.000000,2124.000000,-601.875000,-214.875000,46351974.625000,45236.375000,45310.375000,0.000041,639.081201,0.357009,0.342592,0.330060,0.000000,0.000000,-2431.187908,1.850475,-2429.337433,-1312.818436,0.000000,-1.816922,0.454252,0.033572,0.032527,0.200652,0.174153,6950.711930,6734.435882,0.033442,0.029026,-0.000000,0.000030,-0.000000,0.000005,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.584136,24.200000,25.000000,1.000001,0.000000,2135.000000,-1092.625000,493.375000,47118564.125000,45899.875000,46200.250000,0.000041,1198.852902,-0.451550,-0.467106,-0.436988,0.000000,0.000000,-2430.990884,1.850475,-2429.140409,-1312.711964,-0.000000,-1.816775,0.519145,0.027107,0.038993,0.224703,0.198204,5612.136217,8073.011595,0.037451,0.033034,-0.000000,0.000054,-0.000000,0.000009,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.663298,24.200000,25.000000,1.000001,0.000000,2149.000000,85.625000,-92.375000,48072425.625000,46686.250000,47175.750000,0.000041,125.955473,-1.078832,-1.107020,-0.836147,0.000000,0.000000,-2433.670149,1.850475,-2431.819674,-1314.159844,-0.000000,-1.818777,0.601736,0.017948,0.048151,0.254629,0.228130,3715.953045,9969.194767,0.042438,0.038022,-0.000000,0.000004,-0.000000,0.000001,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
