Time,Sample Temperature,Program Temperature,Frequency,Raw Dynamic Force,Raw Static Force,In-Phase Angle,Out-Of-Phase Angle,Zero Displacement,Min Displacement,Max Displacement,Spring Stiffness,C*,Measured Tan Delta,Corrected Total Tan Delta,Corrected Total Delta,Stiffness*,Total Stiffness',Stiffness Less Spring,Inertia,Sample Stiffness',Ratio of Sample to Total Stiffness,Total Stiffness'',Sample Stiffness'',Total Applied Static Force,Static Force,Static Force Corrected,Static Displacement,Static Displacement Corrected,Static Stress,Static Stress Corrected,Static Strain,Static Strain Corrected,Dynamic Force,Displacement Amplitude,Dynamic Stress,Dynamic Strain,Storage Modulus,Loss Modulus,Tan Delta,Loss Viscosity,Storage Viscosity,Complex Viscosity,Shear Storage Modulus,Shear Loss Modulus,Complex Modulus,Shear Complex Modulus, 
0.000000,30.512500,30.000000,1.000001,134.000000,2216.000000,2014241.750000,126495.250000,49769885.500000,45548.000000,51684.500000,0.000042,2018209.819547,0.062800,0.049914,0.049873,3970.128063,3967.807340,1429.736125,1.850475,1431.586599,0.360632,198.180232,196.283431,0.996994,0.190252,0.000000,0.467775,0.000000,25282.614111,0.000000,0.077962,0.000000,0.142543,0.099410,18942.556058,0.016568,1141464.398155,156505.061523,0.137109,24908.534429,181669.557418,183369.199103,422764.591909,57964.837601,1152143.570280,426719.840845, 
0.121993,30.675000,30.000000,1.000001,134.000000,2216.000000,2013496.500000,125364.500000,49775893.500000,45557.875000,51685.875000,0.000042,2017395.452898,0.062262,0.049376,0.049336,3971.730693,3969.515976,1431.295685,1.850475,1433.146160,0.360870,196.130331,194.233419,0.996994,0.190800,0.000548,0.467963,0.000188,25355.460888,72.846777,0.077994,0.000031,0.142637,0.099373,18955.033247,0.016562,1142707.901578,154870.500070,0.135529,24648.386100,181867.466977,183530.156874,423225.148733,57359.444470,1153154.898581,427094.406882, 
0.246159,30.800000,30.000000,1.000001,134.000000,2216.000000,2013398.500000,124811.000000,49781076.500000,45566.000000,51697.750000,0.000042,2017263.320819,0.061990,0.049105,0.049065,3971.990844,3969.829200,1431.480239,1.850475,1433.330713,0.360888,195.067333,193.170325,0.996994,0.191273,0.001021,0.468126,0.000351,25418.314659,135.700548,0.078021,0.000059,0.142644,0.099368,18955.979116,0.016561,1142855.053925,154022.850730,0.134770,24513.478624,181890.886982,183535.297427,423279.649602,57045.500270,1153187.197652,427106.369501, 
0.367159,31.000000,30.000000,1.000001,134.000000,2216.000000,2013171.125000,124557.375000,49785992.625000,45572.750000,51701.000000,0.000042,2017020.703464,0.061871,0.048986,0.048947,3972.468615,3970.330152,1431.859090,1.850475,1433.709565,0.360938,194.619928,192.722829,0.996994,0.191722,0.001470,0.468280,0.000505,25477.940699,195.326588,0.078047,0.000084,0.142663,0.099356,18958.598200,0.016559,1143157.127873,153666.042936,0.134423,24456.690945,181938.963506,183575.369191,423391.528842,56913.349236,1153438.976175,427199.620806, 
0.487822,31.100000,30.000000,1.000001,134.000000,2216.000000,2012993.500000,124415.250000,49789925.750000,45570.250000,51698.250000,0.000042,2016834.645050,0.061806,0.048921,0.048882,3972.835086,3970.709307,1432.140519,1.850475,1433.990994,0.360974,194.380052,192.482880,0.996994,0.192081,0.001829,0.468403,0.000629,25525.650316,243.036205,0.078067,0.000105,0.142678,0.099348,18960.509835,0.016558,1143381.523135,153474.721793,0.134229,24426.241263,181974.677093,183606.711112,423474.638198,56842.489553,1153635.903427,427272.556825, 
0.608825,31.200000,30.000000,1.000001,134.000000,2216.000000,2012898.000000,124408.000000,49793756.250000,45574.375000,51705.875000,0.000042,2016738.879694,0.061805,0.048920,0.048881,3973.023737,3970.898112,1432.234114,1.850475,1434.084588,0.360980,194.386645,192.489402,0.996994,0.192430,0.002179,0.468524,0.000749,25572.120245,289.506134,0.078087,0.000125,0.142680,0.099343,18960.846208,0.016557,1143456.150166,153479.921525,0.134225,24427.068826,181986.554344,183618.592886,423502.277839,56844.415380,1153710.558876,427300.206991, 
0.730317,31.287500,30.000000,1.000001,134.000000,2216.000000,2012749.000000,124551.000000,49797971.250000,45580.125000,51707.500000,0.000042,2016598.990529,0.061881,0.048996,0.048957,3973.299341,3971.159074,1432.390271,1.850475,1434.240746,0.360996,194.699510,192.802188,0.996994,0.192815,0.002563,0.468656,0.000881,25623.260661,340.646550,0.078109,0.000147,0.142687,0.099336,18961.665301,0.016556,1143580.661370,153729.319461,0.134428,24466.761709,182006.370902,183643.517385,423548.393100,56936.784986,1153867.164245,427358.208980, 
0.850818,31.400000,30.000000,1.000001,134.000000,2216.000000,2012782.500000,124098.500000,49800694.000000,45588.500000,51715.375000,0.000042,2016604.529899,0.061655,0.048770,0.048732,3973.288427,3971.191921,1432.355395,1.850475,1434.205870,0.360984,193.804932,191.907560,0.996994,0.193064,0.002812,0.468741,0.000967,25656.298959,373.684848,0.078124,0.000161,0.142682,0.099337,18961.047461,0.016556,1143552.853374,153015.994350,0.133808,24353.232581,182001.945126,183624.039730,423538.093842,56672.590500,1153744.782431,427312.882382, 
0.972313,31.500000,30.000000,1.000001,134.000000,2216.000000,2012665.250000,123878.750000,49803314.500000,45591.250000,51712.750000,0.000042,2016473.990226,0.061550,0.048665,0.048627,3973.545644,3971.469565,1432.567845,1.850475,1434.418320,0.361013,193.399451,191.502030,0.996994,0.193303,0.003051,0.468823,0.001049,25688.098977,405.484866,0.078137,0.000175,0.142693,0.099331,18962.531032,0.016555,1143722.248594,152692.648294,0.133505,24301.770499,182028.905191,183643.944562,423600.832813,56552.832701,1153869.848281,427359.203067, 
1.093317,31.525000,30.605019,1.000001,134.000000,2216.000000,2012726.875000,123651.375000,49806304.125000,45592.750000,51717.375000,0.000042,2016521.543621,0.061435,0.048550,0.048512,3973.451941,3971.397980,1432.421863,1.850475,1434.272338,0.360982,192.940176,191.042699,0.996994,0.193576,0.003324,0.468917,0.001143,25724.381282,441.767170,0.078153,0.000190,0.142681,0.099334,18960.942809,0.016556,1143605.851115,152326.404771,0.133198,24243.481078,182010.379972,183617.877104,423557.722635,56417.186952,1153706.061479,427298.541289, 
