Time,Sample Temperature,Program Temperature,Frequency,Raw Dynamic Force,Raw Static Force,In-Phase Angle,Out-Of-Phase Angle,Zero Displacement,Min Displacement,Max Displacement,Spring Stiffness,C*,Measured Tan Delta,Corrected Total Tan Delta,Corrected Total Delta,Stiffness*,Total Stiffness',Stiffness Less Spring,Inertia,Sample Stiffness',Ratio of Sample to Total Stiffness,Total Stiffness'',Sample Stiffness'',Total Applied Static Force,Static Force,Static Force Corrected,Static Displacement,Static Displacement Corrected,Static Stress,Static Stress Corrected,Static Strain,Static Strain Corrected,Dynamic Force,Displacement Amplitude,Dynamic Stress,Dynamic Strain,Storage Modulus,Loss Modulus,Tan Delta,Loss Viscosity,Storage Viscosity,Complex Viscosity,Shear Storage Modulus,Shear Loss Modulus,Complex Modulus,Shear Complex Modulus, 
0.000000,23.500000,22.000000,1.000001,0.000000,2047.000000,-371.250000,78.500000,40789111.250000,39828.375000,39840.000000,0.000041,379.458578,-0.211448,-0.224905,-0.221224,0.000000,0.000000,-2432.339954,1.850475,-2430.489479,-1313.441004,-0.000000,-1.817783,0.000000,0.452449,0.000000,0.186014,0.000000,60126.102499,0.000000,0.031002,0.000000,-0.000000,0.000018,-0.000000,0.000003,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.061324,23.500000,22.000000,1.000001,0.000000,2050.000000,-633.750000,-22.250000,40882001.750000,39883.625000,39930.375000,0.000041,634.140462,0.035108,0.022252,0.022249,0.000000,0.000000,-2432.048250,1.850475,-2430.197775,-1313.283367,0.000000,-1.817565,0.017698,0.441784,0.010665,0.188928,0.002914,58708.880761,1417.221738,0.031488,0.000486,-0.000000,0.000031,-0.000000,0.000005,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.123654,23.500000,22.000000,1.000001,0.000000,2060.000000,-1934.750000,186.500000,41235930.000000,40165.625000,40287.375000,0.000041,1943.718038,-0.096395,-0.109377,-0.108943,0.000000,0.000000,-2431.220849,1.850475,-2429.370375,-1312.836238,-0.000000,-1.816947,0.076692,0.409631,0.042818,0.200032,0.014018,54435.977811,5690.124689,0.033339,0.002336,-0.000000,0.000095,-0.000000,0.000016,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.186321,23.500000,22.000000,1.000001,0.000000,2070.000000,937.500000,538.000000,41741744.000000,40696.375000,40800.625000,0.000041,1080.902516,0.573867,0.556915,0.508137,0.000000,0.000000,-2430.818828,1.850475,-2428.968353,-1312.618984,0.000000,-1.816646,0.135686,0.389132,0.063317,0.215902,0.029888,51711.891904,8414.210595,0.035984,0.004981,-0.000000,0.000047,-0.000000,0.000008,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.249153,23.500000,22.000000,1.000001,0.000000,2081.000000,1793.000000,-456.500000,42208322.000000,41142.500000,41255.125000,0.000041,1850.200327,-0.254601,-0.268325,-0.262150,0.000000,0.000000,-2431.259936,1.850475,-2429.409461,-1312.857360,-0.000000,-1.816976,0.200579,0.359924,0.092525,0.230540,0.044526,47830.390159,12295.712340,0.038423,0.007421,-0.000000,0.000088,-0.000000,0.000015,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.328323,23.500000,22.000000,1.000001,0.000000,2092.000000,-2104.125000,-725.375000,42826263.625000,41622.375000,41847.000000,0.000041,2225.648424,0.344739,0.330430,0.319135,0.000000,0.000000,-2433.036060,1.850475,-2431.185585,-1313.817181,0.000000,-1.818303,0.265472,0.342610,0.109839,0.249927,0.063913,45529.533096,14596.569404,0.041655,0.010652,-0.000000,0.000104,-0.000000,0.000017,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.391323,23.500000,22.000000,1.000001,0.000000,2105.000000,-1885.500000,1843.750000,43418043.000000,42234.750000,42428.250000,0.000041,2637.143210,-0.977857,-1.003307,-0.787049,0.000000,0.000000,-2435.997639,1.850475,-2434.147165,-1315.417624,-0.000000,-1.820517,0.342164,0.311886,0.140563,0.268493,0.082480,41446.602621,18679.499878,0.044749,0.013747,-0.000000,0.000092,-0.000000,0.000015,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.470817,23.412500,22.000000,1.000001,0.000000,2116.000000,-2552.750000,297.750000,44004984.250000,42832.500000,43001.500000,0.000041,2570.055958,-0.116639,-0.129679,-0.128960,0.000000,0.000000,-2440.135861,1.850475,-2438.285386,-1317.653926,-0.000000,-1.823609,0.407057,0.293038,0.159411,0.286908,0.100894,38941.890316,21184.212183,0.047818,0.016816,-0.000000,0.000126,-0.000000,0.000021,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.535981,23.400000,22.000000,1.000001,0.000000,2129.000000,-531.500000,1548.250000,44680385.500000,43609.000000,43689.625000,0.000041,1636.939312,-2.912982,-3.039572,-1.252956,0.000000,0.000000,-2446.349474,1.850475,-2444.499000,-1321.011775,-0.000000,-1.828253,0.483748,0.269967,0.182482,0.308098,0.122084,35875.947671,24250.154829,0.051350,0.020347,-0.000000,0.000025,-0.000000,0.000004,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.598980,23.400000,22.000000,1.000001,0.000000,2140.000000,1804.875000,-296.125000,45282925.375000,44138.875000,44274.875000,0.000041,1829.006228,-0.164070,-0.177289,-0.175466,0.000000,0.000000,-2453.173105,1.850475,-2451.322630,-1324.699277,-0.000000,-1.833353,0.548642,0.253550,0.198898,0.327002,0.140988,33694.409957,26431.692542,0.054500,0.023498,-0.000000,0.000089,-0.000000,0.000015,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.677984,23.400000,22.000000,1.000001,0.000000,2151.000000,-1109.750000,-99.500000,45935489.500000,44646.625000,44892.875000,0.000041,1114.201648,0.089660,0.076725,0.076575,0.000000,0.000000,-2461.885666,1.850475,-2460.035191,-1329.407561,0.000000,-1.839864,0.613535,0.241910,0.210539,0.347475,0.161461,32147.448285,27978.654214,0.057913,0.026910,-0.000000,0.000055,-0.000000,0.000009,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.738311,23.400000,22.000000,1.000001,0.000000,2164.000000,-1729.000000,-719.000000,46555067.000000,45209.500000,45506.250000,0.000041,1872.538918,0.415847,0.400860,0.381247,0.000000,0.000000,-2471.388646,1.850475,-2469.538171,-1334.542989,0.000000,-1.846966,0.690226,0.216560,0.235889,0.366914,0.180900,28778.714546,31347.387953,0.061152,0.030150,-0.000000,0.000086,-0.000000,0.000014,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.817811,23.400000,22.000000,1.000001,0.000000,2175.000000,817.375000,-1871.125000,47157151.125000,45959.000000,46113.375000,0.000042,2041.864505,-2.289188,-2.371782,-1.171789,0.000000,0.000000,-2481.728831,1.850475,-2479.878356,-1340.130844,-0.000000,-1.854693,0.755120,0.202340,0.250109,0.385803,0.199789,26888.996154,33237.106345,0.064301,0.033298,-0.000000,0.000039,-0.000000,0.000007,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.879482,23.400000,22.000000,1.000001,0.000000,2188.000000,1289.125000,732.125000,47842532.375000,46611.500000,46823.125000,0.000042,1482.514850,0.567924,0.551057,0.503655,0.000000,0.000000,-2494.768490,1.850475,-2492.918016,-1347.177500,0.000000,-1.864439,0.831811,0.184324,0.268125,0.407306,0.221292,24494.832933,35631.269566,0.067884,0.036882,-0.000000,0.000064,-0.000000,0.000011,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.943814,23.400000,22.000000,1.000001,0.000000,2199.000000,841.500000,-829.000000,48457995.500000,47167.625000,47336.000000,0.000042,1181.254947,-0.985146,-1.010784,-0.790761,0.000000,0.000000,-2507.573660,1.850475,-2505.723185,-1354.097437,-0.000000,-1.874008,0.896704,0.173066,0.279383,0.426616,0.240602,22998.792212,37127.310287,0.071103,0.040100,-0.000000,0.000041,-0.000000,0.000007,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
1.006146,23.400000,22.000000,1.000001,0.000000,2210.000000,-1820.125000,-810.375000,49048450.625000,47681.625000,47940.625000,0.000042,1992.376133,0.445230,0.429925,0.406035,0.000000,0.000000,-2520.781117,1.850475,-2518.930642,-1361.234772,0.000000,-1.883879,0.961598,0.160504,0.291945,0.445141,0.259127,21329.478040,38796.624459,0.074190,0.043188,-0.000000,0.000090,-0.000000,0.000015,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
1.068640,23.400000,22.000000,1.000001,0.000000,2220.000000,-1297.625000,954.875000,49604918.375000,48414.500000,48501.250000,0.000042,1611.091837,-0.735864,-0.755855,-0.647238,0.000000,0.000000,-2534.010090,1.850475,-2532.159616,-1368.383733,-0.000000,-1.893765,1.020591,0.151639,0.300810,0.462599,0.276585,20151.410699,39974.691800,0.077100,0.046098,-0.000000,0.000063,-0.000000,0.000011,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
