Time,Sample Temperature,Program Temperature,Frequency,Raw Dynamic Force,Raw Static Force,In-Phase Angle,Out-Of-Phase Angle,Zero Displacement,Min Displacement,Max Displacement,Spring Stiffness,C*,Measured Tan Delta,Corrected Total Tan Delta,Corrected Total Delta,Stiffness*,Total Stiffness',Stiffness Less Spring,Inertia,Sample Stiffness',Ratio of Sample to Total Stiffness,Total Stiffness'',Sample Stiffness'',Total Applied Static Force,Static Force,Static Force Corrected,Static Displacement,Static Displacement Corrected,Static Stress,Static Stress Corrected,Static Strain,Static Strain Corrected,Dynamic Force,Displacement Amplitude,Dynamic Stress,Dynamic Strain,Storage Modulus,Loss Modulus,Tan Delta,Loss Viscosity,Storage Viscosity,Complex Viscosity,Shear Storage Modulus,Shear Loss Modulus,Complex Modulus,Shear Complex Modulus, 
0.000000,78.125000,75.000000,1.000001,0.000000,2047.000000,-693.750000,-88.750000,35814827.000000,34960.000000,34991.500000,0.000042,699.403764,0.127928,0.114893,0.114391,0.000000,0.000000,-2492.129056,1.850475,-2490.278582,-1345.751145,0.000000,-1.862466,0.000000,0.074644,0.000000,0.029952,0.000000,9919.422586,0.000000,0.004992,0.000000,-0.000000,0.000034,-0.000000,0.000006,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.062828,79.912500,75.000000,1.000001,0.000000,2050.000000,-732.750000,-49.000000,36014831.750000,35141.375000,35196.625000,0.000042,734.386521,0.066871,0.053979,0.053926,0.000000,0.000000,-2488.127118,1.850475,-2486.276643,-1343.588490,0.000000,-1.859475,0.017698,0.072438,0.002205,0.036227,0.006275,9626.370272,293.052314,0.006038,0.001046,-0.000000,0.000036,-0.000000,0.000006,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.158163,81.575000,75.000000,1.000001,0.000000,2060.000000,-827.125000,306.625000,36697797.875000,35586.875000,36054.625000,0.000041,882.130748,-0.370712,-0.385393,-0.367851,0.000000,0.000000,-2475.415363,1.850475,-2473.564888,-1336.719034,-0.000000,-1.849975,0.076692,0.066026,0.008618,0.057654,0.027702,8774.153765,1145.268821,0.009609,0.004617,-0.000000,0.000041,-0.000000,0.000007,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.220658,82.850000,75.000000,1.000001,0.000000,2076.000000,-547.625000,529.125000,37836018.125000,36545.750000,37382.625000,0.000041,761.489597,-0.966218,-0.991369,-0.781064,0.000000,0.000000,-2457.620535,1.850475,-2455.770060,-1327.102676,-0.000000,-1.836676,0.171082,0.058372,0.016272,0.093364,0.063412,7757.065323,2162.357263,0.015561,0.010569,-0.000000,0.000027,-0.000000,0.000004,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.284992,83.987500,75.000000,1.000001,0.000000,2087.000000,-1335.125000,266.625000,38802066.625000,37584.625000,38241.625000,0.000041,1361.487296,-0.199700,-0.213093,-0.209953,0.000000,0.000000,-2445.969706,1.850475,-2444.119231,-1320.806547,-0.000000,-1.827969,0.235975,0.066525,0.008119,0.123673,0.093721,8840.525995,1078.896592,0.020612,0.015620,-0.000000,0.000066,-0.000000,0.000011,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.365323,85.262500,75.000000,1.000001,0.000000,2098.000000,-656.375000,-236.125000,39517582.875000,38282.375000,38854.750000,0.000041,697.555128,0.359741,0.345299,0.332481,0.000000,0.000000,-2439.442589,1.850475,-2437.592114,-1317.279281,0.000000,-1.823091,0.300868,0.055586,0.019057,0.146121,0.116169,7386.890014,2532.532573,0.024354,0.019362,-0.000000,0.000033,-0.000000,0.000005,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.428827,86.112500,75.000000,1.000001,0.000000,2111.000000,-466.000000,-503.000000,40456416.750000,39148.875000,39922.250000,0.000041,685.685788,1.079399,1.051966,0.810718,0.000000,0.000000,-2433.638957,1.850475,-2431.788482,-1314.142987,0.000000,-1.818754,0.377560,0.049729,0.024915,0.175576,0.145624,6608.471968,3310.950618,0.029263,0.024271,-0.000000,0.000023,-0.000000,0.000004,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.507824,87.112500,75.000000,1.000001,0.000000,2122.000000,-748.250000,188.250000,41280731.250000,40041.250000,40518.250000,0.000041,771.567317,-0.251587,-0.265291,-0.259317,0.000000,0.000000,-2431.148193,1.850475,-2429.297718,-1312.796974,-0.000000,-1.816893,0.442453,0.047272,0.027371,0.201438,0.171486,6282.041657,3637.380929,0.033573,0.028581,-0.000000,0.000037,-0.000000,0.000006,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.570820,87.800000,75.000000,1.000001,0.000000,2136.000000,-772.625000,169.625000,42267727.625000,40807.875000,41645.375000,0.000041,791.025936,-0.219544,-0.233047,-0.228961,0.000000,0.000000,-2431.371822,1.850475,-2429.521347,-1312.917823,-0.000000,-1.817060,0.525044,0.040016,0.034628,0.232404,0.202452,5317.687520,4601.735067,0.038734,0.033742,-0.000000,0.000038,-0.000000,0.000006,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.633652,88.412500,75.000000,1.000001,0.000000,2146.000000,-1137.125000,-17.875000,43024573.125000,41822.125000,42252.750000,0.000041,1137.265484,0.015719,0.002873,0.002873,0.000000,0.000000,-2433.891897,1.850475,-2432.041422,-1314.279677,0.000000,-1.818943,0.584038,0.039401,0.035243,0.256149,0.226197,5235.956582,4683.466005,0.042691,0.037699,-0.000000,0.000056,-0.000000,0.000009,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
