Time,Sample Temperature,Program Temperature,Frequency,Raw Dynamic Force,Raw Static Force,In-Phase Angle,Out-Of-Phase Angle,Zero Displacement,Min Displacement,Max Displacement,Spring Stiffness,C*,Measured Tan Delta,Corrected Total Tan Delta,Corrected Total Delta,Stiffness*,Total Stiffness',Stiffness Less Spring,Inertia,Sample Stiffness',Ratio of Sample to Total Stiffness,Total Stiffness'',Sample Stiffness'',Total Applied Static Force,Static Force,Static Force Corrected,Static Displacement,Static Displacement Corrected,Static Stress,Static Stress Corrected,Static Strain,Static Strain Corrected,Dynamic Force,Displacement Amplitude,Dynamic Stress,Dynamic Strain,Storage Modulus,Loss Modulus,Tan Delta,Loss Viscosity,Storage Viscosity,Complex Viscosity,Shear Storage Modulus,Shear Loss Modulus,Complex Modulus,Shear Complex Modulus, 
0.000000,77.312500,75.000000,1.000001,0.000000,2047.000000,-623.625000,-58.375000,35374481.375000,34527.875000,34565.375000,0.000042,626.351164,0.093606,0.080663,0.080488,0.000000,0.000000,-2501.374934,1.850475,-2499.524459,-1350.747634,0.000000,-1.869376,0.000000,0.040363,0.000000,0.016136,0.000000,8072.665105,0.000000,0.002689,0.000000,-0.000000,0.000031,-0.000000,0.000005,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.063329,77.212500,75.000000,1.000001,0.000000,2050.000000,-657.250000,-190.250000,35564288.750000,34651.875000,34807.000000,0.000042,684.231412,0.289464,0.275593,0.268917,0.000000,0.000000,-2497.316896,1.850475,-2495.466421,-1348.554664,0.000000,-1.866343,0.017698,0.037471,0.002892,0.022091,0.005955,7494.237515,578.427590,0.003682,0.000992,-0.000000,0.000033,-0.000000,0.000005,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.125999,77.187500,75.000000,1.000001,0.000000,2060.000000,-1181.625000,480.375000,36225666.875000,35059.750000,35623.375000,0.000042,1275.538232,-0.406538,-0.421586,-0.398975,0.000000,0.000000,-2484.044308,1.850475,-2482.193833,-1341.382132,-0.000000,-1.856424,0.076692,0.029728,0.010635,0.042841,0.026705,5945.602149,2127.062956,0.007140,0.004451,-0.000000,0.000058,-0.000000,0.000010,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.191166,77.100000,75.000000,1.000001,0.000000,2071.000000,-595.875000,-269.875000,37015127.125000,35971.000000,36378.375000,0.000041,654.140299,0.452905,0.437514,0.412422,0.000000,0.000000,-2470.021695,1.850475,-2468.171221,-1333.804287,0.000000,-1.845944,0.141585,0.025413,0.014951,0.067610,0.051473,5082.508394,2990.156711,0.011268,0.008579,-0.000000,0.000030,-0.000000,0.000005,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.253665,76.912500,75.000000,1.000001,0.000000,2082.000000,-539.625000,-80.375000,37810939.125000,36642.625000,37237.375000,0.000041,545.577933,0.148946,0.135840,0.135014,0.000000,0.000000,-2457.965759,1.850475,-2456.115284,-1327.289236,0.000000,-1.836934,0.206478,0.021074,0.019289,0.092577,0.076441,4214.787293,3857.877812,0.015430,0.012740,-0.000000,0.000027,-0.000000,0.000004,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.316995,76.812500,75.000000,1.000001,0.000000,2093.000000,-876.500000,25.250000,38704688.750000,37446.125000,38065.125000,0.000041,876.863623,-0.028808,-0.041669,-0.041645,0.000000,0.000000,-2446.997300,1.850475,-2445.146825,-1321.361861,-0.000000,-1.828737,0.271371,0.023780,0.016583,0.120618,0.104481,4755.993071,3316.672034,0.020103,0.017414,-0.000000,0.000043,-0.000000,0.000007,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.379494,76.750000,75.000000,1.000001,0.000000,2103.000000,-1375.750000,428.500000,39335865.000000,38197.625000,38645.750000,0.000041,1440.937303,-0.311466,-0.325616,-0.314789,0.000000,0.000000,-2440.928847,1.850475,-2439.078372,-1318.082458,-0.000000,-1.824202,0.330365,0.012390,0.027973,0.140420,0.124284,2478.099823,5594.565282,0.023403,0.020714,-0.000000,0.000068,-0.000000,0.000011,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.458324,76.625000,75.000000,1.000001,0.000000,2114.000000,-83.625000,-450.375000,40116919.375000,38993.625000,39411.000000,0.000041,458.072899,5.385650,5.025139,1.374363,0.000000,0.000000,-2435.373870,1.850475,-2433.523395,-1315.080538,0.000000,-1.820051,0.395258,0.006395,0.033968,0.164925,0.148788,1279.062395,6793.602710,0.027487,0.024798,-0.000000,0.000004,-0.000000,0.000001,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.520821,76.512500,75.000000,1.000001,0.000000,2127.000000,617.250000,-32.000000,41025512.500000,39736.000000,40422.500000,0.000041,618.078929,-0.051843,-0.064732,-0.064642,0.000000,0.000000,-2431.658521,1.850475,-2429.808046,-1313.072756,-0.000000,-1.817274,0.471950,0.001592,0.038771,0.193431,0.177294,318.482466,7754.182639,0.032238,0.029549,-0.000000,0.000030,-0.000000,0.000005,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.582824,76.400000,75.000000,1.000001,0.000000,2138.000000,-1177.875000,-376.375000,41825341.875000,40589.125000,41019.250000,0.000041,1236.546666,0.319537,0.305437,0.296438,0.000000,0.000000,-2430.840666,1.850475,-2428.990191,-1312.630786,0.000000,-1.816663,0.536843,0.005645,0.034718,0.218524,0.202388,1128.996641,6943.668464,0.036421,0.033731,-0.000000,0.000058,-0.000000,0.000010,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
