Time,Sample Temperature,Program Temperature,Frequency,Raw Dynamic Force,Raw Static Force,In-Phase Angle,Out-Of-Phase Angle,Zero Displacement,Min Displacement,Max Displacement,Spring Stiffness,C*,Measured Tan Delta,Corrected Total Tan Delta,Corrected Total Delta,Stiffness*,Total Stiffness',Stiffness Less Spring,Inertia,Sample Stiffness',Ratio of Sample to Total Stiffness,Total Stiffness'',Sample Stiffness'',Total Applied Static Force,Static Force,Static Force Corrected,Static Displacement,Static Displacement Corrected,Static Stress,Static Stress Corrected,Static Strain,Static Strain Corrected,Dynamic Force,Displacement Amplitude,Dynamic Stress,Dynamic Strain,Storage Modulus,Loss Modulus,Tan Delta,Loss Viscosity,Storage Viscosity,Complex Viscosity,Shear Storage Modulus,Shear Loss Modulus,Complex Modulus,Shear Complex Modulus, 
0.000000,23.800000,22.000000,1.000001,0.000000,2047.000000,-651.500000,-52.750000,38688887.500000,37754.625000,37810.625000,0.000041,653.632016,0.080967,0.068050,0.067945,0.000000,0.000000,-2445.974535,1.850475,-2444.124060,-1320.809157,0.000000,-1.827973,0.000000,0.302465,0.000000,0.123658,0.000000,44480.104940,0.000000,0.024732,0.000000,-0.000000,0.000032,-0.000000,0.000006,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.061660,23.800000,22.000000,1.000001,0.000000,2050.000000,-762.250000,-214.750000,38808880.000000,37820.875000,37931.125000,0.000041,791.923371,0.281732,0.267916,0.261768,0.000000,0.000000,-2444.753802,1.850475,-2442.903327,-1320.149470,0.000000,-1.827061,0.017698,0.293819,0.008646,0.127423,0.003765,43208.707403,1271.397538,0.025485,0.000753,-0.000000,0.000038,-0.000000,0.000008,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.124989,23.800000,22.000000,1.000001,0.000000,2060.000000,-871.625000,710.125000,39293108.625000,38326.750000,38447.125000,0.000041,1124.280951,-0.814714,-0.836313,-0.696494,0.000000,0.000000,-2440.342801,1.850475,-2438.492326,-1317.765757,-0.000000,-1.823764,0.076692,0.271337,0.031127,0.142615,0.018957,39902.547319,4577.557622,0.028523,0.003791,-0.000000,0.000043,-0.000000,0.000009,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.187984,23.725000,22.000000,1.000001,0.000000,2071.000000,1115.375000,-274.625000,39888390.125000,38842.375000,39041.750000,0.000041,1148.686328,-0.246218,-0.259886,-0.254261,0.000000,0.000000,-2436.060141,1.850475,-2434.209667,-1315.451400,-0.000000,-1.820563,0.141585,0.251330,0.051135,0.161291,0.037633,36960.277230,7519.827710,0.032258,0.007527,-0.000000,0.000055,-0.000000,0.000011,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.250478,23.600000,22.000000,1.000001,0.000000,2081.000000,-545.000000,-651.000000,40464984.750000,39423.000000,39544.375000,0.000041,849.014723,1.194495,1.163791,0.860950,0.000000,0.000000,-2433.119384,1.850475,-2431.268910,-1313.862210,0.000000,-1.818366,0.200579,0.235877,0.066588,0.179381,0.055723,34687.774490,9792.330451,0.035876,0.011145,-0.000000,0.000027,-0.000000,0.000005,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.346980,23.600000,22.000000,1.000001,0.000000,2092.000000,-2134.750000,165.000000,41074876.250000,39941.750000,40180.500000,0.000041,2141.117130,-0.077292,-0.090228,-0.089985,0.000000,0.000000,-2431.307328,1.850475,-2429.456853,-1312.882971,-0.000000,-1.817011,0.265472,0.217181,0.085284,0.198516,0.074857,31938.357062,12541.747879,0.039703,0.014971,-0.000000,0.000105,-0.000000,0.000021,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.409141,23.600000,22.000000,1.000001,0.000000,2108.000000,-1195.375000,909.625000,41962733.375000,40933.250000,41112.250000,0.000041,1502.111524,-0.760954,-0.781439,-0.663320,0.000000,0.000000,-2431.055176,1.850475,-2429.204701,-1312.746708,-0.000000,-1.816823,0.359862,0.190459,0.112006,0.226371,0.102713,28008.665309,16471.439631,0.045274,0.020543,-0.000000,0.000058,-0.000000,0.000012,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.471634,23.600000,22.000000,1.000001,0.000000,2119.000000,1426.250000,-451.750000,42632612.000000,41520.625000,41724.750000,0.000041,1496.083930,-0.316740,-0.330932,-0.319588,0.000000,0.000000,-2432.726533,1.850475,-2430.876058,-1313.649912,-0.000000,-1.818072,0.424755,0.177072,0.125393,0.247388,0.123730,26039.982891,18440.122050,0.049478,0.024746,-0.000000,0.000070,-0.000000,0.000014,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.533631,23.600000,22.000000,1.000001,0.000000,2129.000000,96.125000,-295.875000,43221688.125000,42052.625000,42231.000000,0.000041,311.098106,-3.078023,-3.218117,-1.269515,0.000000,0.000000,-2435.504835,1.850475,-2433.654360,-1315.151311,-0.000000,-1.820148,0.483748,0.163777,0.138687,0.265869,0.142211,24084.908400,20395.196540,0.053174,0.028442,-0.000000,0.000005,-0.000000,0.000001,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.595794,23.587500,22.000000,1.000001,0.000000,2140.000000,-790.750000,-56.000000,43848834.000000,42578.375000,42884.125000,0.000041,792.730448,0.070819,0.057920,0.057855,0.000000,0.000000,-2439.789086,1.850475,-2437.938611,-1317.466529,0.000000,-1.823350,0.548642,0.148028,0.154436,0.285545,0.161887,21768.893520,22711.211420,0.057109,0.032377,-0.000000,0.000039,-0.000000,0.000008,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
