Time,Sample Temperature,Program Temperature,Frequency,Raw Dynamic Force,Raw Static Force,In-Phase Angle,Out-Of-Phase Angle,Zero Displacement,Min Displacement,Max Displacement,Spring Stiffness,C*,Measured Tan Delta,Corrected Total Tan Delta,Corrected Total Delta,Stiffness*,Total Stiffness',Stiffness Less Spring,Inertia,Sample Stiffness',Ratio of Sample to Total Stiffness,Total Stiffness'',Sample Stiffness'',Total Applied Static Force,Static Force,Static Force Corrected,Static Displacement,Static Displacement Corrected,Static Stress,Static Stress Corrected,Static Strain,Static Strain Corrected,Dynamic Force,Displacement Amplitude,Dynamic Stress,Dynamic Strain,Storage Modulus,Loss Modulus,Tan Delta,Loss Viscosity,Storage Viscosity,Complex Viscosity,Shear Storage Modulus,Shear Loss Modulus,Complex Modulus,Shear Complex Modulus, 
0.000000,32.000000,30.000000,1.000001,137.000000,2216.000000,2020562.375000,122585.625000,49173034.625000,44958.750000,51111.625000,0.000042,2024277.536980,0.060669,0.047786,0.047749,4046.844749,4044.951113,1521.272577,1.850475,1523.123051,0.376377,193.421048,191.535004,0.996994,0.136262,0.001955,0.449049,0.000684,18216.855836,261.337884,0.074842,0.000114,0.152097,0.099718,20333.764214,0.016620,1221756.458286,153637.703586,0.125751,24452.180601,194448.425556,195979.844212,452502.391958,56902.853180,1231378.653107,456066.167817, 
0.121661,32.112500,30.000000,1.000001,137.000000,2216.000000,2020281.250000,122316.000000,49178975.250000,44965.000000,51117.375000,0.000042,2023980.615756,0.060544,0.047661,0.047625,4047.438428,4045.569010,1521.751373,1.850475,1523.601848,0.376438,192.945210,191.059062,0.996994,0.136795,0.002488,0.449236,0.000870,18288.092688,332.574736,0.074873,0.000145,0.152121,0.099704,20337.050953,0.016617,1222140.519807,153255.932114,0.125400,24391.419832,194509.550797,196032.922522,452644.636965,56761.456338,1231712.154231,456189.686752, 
0.263661,32.300000,30.000000,1.000001,137.000000,2216.000000,2020097.250000,122231.500000,49184931.750000,44971.250000,51124.875000,0.000042,2023791.846769,0.060508,0.047624,0.047589,4047.815952,4045.953602,1521.996408,1.850475,1523.846883,0.376463,192.816740,190.930488,0.996994,0.137329,0.003022,0.449422,0.001057,18359.532006,404.014054,0.074904,0.000176,0.152131,0.099695,20338.389094,0.016616,1222337.071896,153152.797820,0.125295,24375.005512,194540.833008,196061.920325,452717.434036,56723.258452,1231894.352943,456257.167756, 
0.383828,32.400000,30.000000,1.000001,137.000000,2216.000000,2020075.500000,122134.500000,49189598.500000,44972.875000,51128.875000,0.000042,2023764.280194,0.060460,0.047577,0.047541,4047.871089,4046.017859,1521.951265,1.850475,1523.801740,0.376445,192.628295,190.741961,0.996994,0.137748,0.003441,0.449569,0.001204,18415.511168,459.993217,0.074928,0.000201,0.152124,0.099694,20337.463739,0.016616,1222300.861021,153001.572721,0.125175,24350.937309,194535.069873,196053.211038,452704.022600,56667.249156,1231839.630839,456236.900311, 
0.504325,32.500000,30.000000,1.000001,137.000000,2216.000000,2019988.500000,121835.500000,49193747.000000,44980.375000,51135.000000,0.000042,2023659.415315,0.060315,0.047432,0.047396,4048.080847,4046.255568,1522.091680,1.850475,1523.942155,0.376458,192.051643,190.165236,0.996994,0.138120,0.003813,0.449699,0.001334,18465.280003,509.762052,0.074950,0.000222,0.152129,0.099689,20338.143443,0.016615,1222413.493428,152538.959224,0.124785,24277.310143,194552.995863,196061.867754,452745.738307,56495.910824,1231894.022632,456257.045419, 
0.625320,32.712500,30.000000,1.000001,137.000000,2216.000000,2020012.000000,121817.000000,49197768.500000,44984.375000,51135.125000,0.000042,2023681.758981,0.060305,0.047422,0.047387,4048.036152,4046.212752,1521.954509,1.850475,1523.804984,0.376428,192.009741,190.123264,0.996994,0.138481,0.004174,0.449825,0.001460,18513.530856,558.012904,0.074971,0.000243,0.152117,0.099691,20336.527881,0.016615,1222303.462719,152505.291996,0.124769,24271.951842,194535.483946,196043.827142,452704.986192,56483.441480,1231780.670031,456215.062975, 
0.762484,32.800000,30.000000,1.000001,137.000000,2216.000000,2019824.250000,121659.750000,49202350.500000,44988.875000,51140.000000,0.000042,2023484.888913,0.060233,0.047350,0.047315,4048.429996,4046.620515,1522.254718,1.850475,1524.105193,0.376464,191.736951,189.850393,0.996994,0.138892,0.004585,0.449969,0.001604,18568.513450,612.995498,0.074995,0.000267,0.152132,0.099681,20338.485732,0.016614,1222544.272059,152286.411815,0.124565,24237.116006,194573.809913,196077.549190,452794.174837,56402.374746,1231992.552075,456293.537806, 
0.899985,32.900000,30.000000,1.000001,137.000000,2216.000000,2019899.625000,121478.125000,49206059.375000,44993.125000,51144.375000,0.000042,2023549.216088,0.060141,0.047258,0.047223,4048.301299,4046.509403,1522.056510,1.850475,1523.906985,0.376426,191.358996,189.472373,0.996994,0.139225,0.004918,0.450085,0.001720,18613.024069,657.506117,0.075014,0.000287,0.152116,0.099685,20336.398879,0.016614,1222385.281772,151983.187078,0.124333,24188.856329,194548.505842,196046.478918,452735.289545,56290.069288,1231797.331644,456221.233942, 
1.037152,33.000000,30.000000,1.000001,137.000000,2216.000000,2019821.125000,121185.125000,49208833.625000,44995.500000,51144.625000,0.000042,2023453.288692,0.059998,0.047115,0.047081,4048.493220,4046.728579,1522.210516,1.850475,1524.060990,0.376443,190.792202,188.905531,0.996994,0.139474,0.005167,0.450172,0.001807,18646.321224,690.803273,0.075029,0.000301,0.152123,0.099681,20337.353022,0.016613,1222508.815855,151528.500458,0.123949,24116.490763,194568.166887,196057.075089,452781.042909,56121.666836,1231863.909405,456245.892372, 
1.159144,33.062500,30.609962,1.000001,137.000000,2216.000000,2019747.375000,121137.375000,49212895.125000,45001.000000,51150.750000,0.000042,2023376.811778,0.059976,0.047094,0.047059,4048.646240,4046.885717,1522.272212,1.850475,1524.122687,0.376444,190.712867,188.826125,0.996994,0.139839,0.005532,0.450300,0.001935,18695.072984,739.555032,0.075050,0.000322,0.152124,0.099677,20337.386953,0.016613,1222558.305125,151464.805772,0.123892,24106.353447,194576.043343,196063.645073,452799.372269,56098.076212,1231905.189866,456261.181432, 
