Time,Sample Temperature,Program Temperature,Frequency,Raw Dynamic Force,Raw Static Force,In-Phase Angle,Out-Of-Phase Angle,Zero Displacement,Min Displacement,Max Displacement,Spring Stiffness,C*,Measured Tan Delta,Corrected Total Tan Delta,Corrected Total Delta,Stiffness*,Total Stiffness',Stiffness Less Spring,Inertia,Sample Stiffness',Ratio of Sample to Total Stiffness,Total Stiffness'',Sample Stiffness'',Total Applied Static Force,Static Force,Static Force Corrected,Static Displacement,Static Displacement Corrected,Static Stress,Static Stress Corrected,Static Strain,Static Strain Corrected,Dynamic Force,Displacement Amplitude,Dynamic Stress,Dynamic Strain,Storage Modulus,Loss Modulus,Tan Delta,Loss Viscosity,Storage Viscosity,Complex Viscosity,Shear Storage Modulus,Shear Loss Modulus,Complex Modulus,Shear Complex Modulus, 
0.000000,24.100000,22.000000,1.000001,0.000000,2047.000000,-417.000000,-197.000000,37844218.500000,36938.750000,36977.625000,0.000041,461.191934,0.472422,0.456804,0.428497,0.000000,0.000000,-2455.986192,1.850475,-2454.135717,-1326.219474,0.000000,-1.835455,0.000000,0.238618,0.000000,0.097158,0.000000,34088.282661,0.000000,0.019432,0.000000,-0.000000,0.000021,-0.000000,0.000004,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.062490,24.100000,22.000000,1.000001,0.000000,2050.000000,-358.375000,-113.125000,37979243.625000,37069.000000,37109.000000,0.000041,375.805676,0.315661,0.301592,0.292917,0.000000,0.000000,-2454.220234,1.850475,-2452.369759,-1325.265148,0.000000,-1.834135,0.017698,0.231145,0.007473,0.101394,0.004236,33020.710659,1067.572002,0.020279,0.000847,-0.000000,0.000018,-0.000000,0.000004,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.157316,24.000000,22.000000,1.000001,0.000000,2060.000000,-319.000000,-267.250000,38486402.000000,37432.000000,37608.625000,0.000041,416.153292,0.837774,0.816145,0.684508,0.000000,0.000000,-2448.148815,1.850475,-2446.298341,-1321.984142,0.000000,-1.829598,0.076692,0.210489,0.028129,0.117305,0.020148,30069.901907,4018.380754,0.023461,0.004030,-0.000000,0.000016,-0.000000,0.000003,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.221147,24.000000,22.000000,1.000001,0.000000,2076.000000,-2295.250000,720.500000,39386856.500000,38333.500000,38541.875000,0.000041,2405.679283,-0.313909,-0.328078,-0.317014,0.000000,0.000000,-2439.584678,1.850475,-2437.734204,-1317.356066,-0.000000,-1.823197,0.171082,0.184015,0.054603,0.145556,0.048398,26287.804148,7800.478512,0.029111,0.009680,-0.000000,0.000113,-0.000000,0.000023,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.300147,24.000000,22.000000,1.000001,0.000000,2087.000000,724.500000,398.500000,40152030.250000,39096.875000,39353.250000,0.000041,826.863048,0.550035,0.533419,0.490024,0.000000,0.000000,-2434.567676,1.850475,-2432.717202,-1314.644869,0.000000,-1.819448,0.235975,0.176836,0.061782,0.169562,0.072405,25262.353423,8825.929238,0.033912,0.014481,-0.000000,0.000036,-0.000000,0.000007,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.364311,23.912500,22.000000,1.000001,0.000000,2100.000000,284.250000,-1328.000000,40837195.250000,39746.500000,40000.750000,0.000041,1358.080286,-4.671944,-4.983908,-1.372780,0.000000,0.000000,-2431.854613,1.850475,-2430.004139,-1313.178725,-0.000000,-1.817421,0.312667,0.151960,0.086658,0.191059,0.093901,21708.611716,12379.670945,0.038212,0.018780,-0.000000,0.000013,-0.000000,0.000003,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.427470,23.900000,22.000000,1.000001,0.000000,2111.000000,957.625000,-176.125000,41514913.375000,40427.250000,40687.125000,0.000041,973.686631,-0.183919,-0.197231,-0.194731,0.000000,0.000000,-2430.829403,1.850475,-2428.978928,-1312.624699,-0.000000,-1.816654,0.377560,0.138557,0.100061,0.212321,0.115164,19793.860289,14294.422372,0.042464,0.023033,-0.000000,0.000047,-0.000000,0.000009,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.491633,23.887500,22.000000,1.000001,0.000000,2122.000000,-583.125000,-832.125000,42188294.375000,41104.375000,41217.750000,0.000041,1016.103726,1.427010,1.388706,0.946711,0.000000,0.000000,-2431.439991,1.850475,-2429.589516,-1312.954662,0.000000,-1.817111,0.442453,0.125161,0.113457,0.233448,0.136290,17880.201457,16208.081204,0.046690,0.027258,-0.000000,0.000029,-0.000000,0.000006,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.569967,23.800000,22.000000,1.000001,0.000000,2133.000000,-1306.125000,-611.625000,42844870.625000,41590.750000,41909.750000,0.000041,1442.237032,0.468274,0.452705,0.425101,0.000000,0.000000,-2433.587340,1.850475,-2431.736866,-1314.115094,0.000000,-1.818715,0.507346,0.110900,0.127718,0.254047,0.156889,15842.822962,18245.459698,0.050809,0.031378,-0.000000,0.000065,-0.000000,0.000013,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.631964,23.800000,22.000000,1.000001,0.000000,2146.000000,-1538.500000,524.750000,43617145.500000,42552.375000,42717.375000,0.000041,1625.529087,-0.341079,-0.355483,-0.341551,0.000000,0.000000,-2438.048462,1.850475,-2436.197987,-1316.525892,-0.000000,-1.822049,0.584038,0.094413,0.144205,0.278276,0.181119,13487.597809,20600.684851,0.055655,0.036224,-0.000000,0.000076,-0.000000,0.000015,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
