Time,Sample Temperature,Program Temperature,Frequency,Raw Dynamic Force,Raw Static Force,In-Phase Angle,Out-Of-Phase Angle,Zero Displacement,Min Displacement,Max Displacement,Spring Stiffness,C*,Measured Tan Delta,Corrected Total Tan Delta,Corrected Total Delta,Stiffness*,Total Stiffness',Stiffness Less Spring,Inertia,Sample Stiffness',Ratio of Sample to Total Stiffness,Total Stiffness'',Sample Stiffness'',Total Applied Static Force,Static Force,Static Force Corrected,Static Displacement,Static Displacement Corrected,Static Stress,Static Stress Corrected,Static Strain,Static Strain Corrected,Dynamic Force,Displacement Amplitude,Dynamic Stress,Dynamic Strain,Storage Modulus,Loss Modulus,Tan Delta,Loss Viscosity,Storage Viscosity,Complex Viscosity,Shear Storage Modulus,Shear Loss Modulus,Complex Modulus,Shear Complex Modulus, 
0.000000,74.100000,75.000000,1.000001,0.000000,2047.000000,-732.375000,47.125000,40505033.375000,39537.000000,39576.500000,0.000042,733.889574,-0.064345,-0.077256,-0.077102,0.000000,0.000000,-2501.112268,1.850475,-2499.261793,-1350.605689,-0.000000,-1.869179,0.000000,0.041311,0.000000,0.016517,0.000000,5651.320867,0.000000,0.002753,0.000000,-0.000000,0.000036,-0.000000,0.000006,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.062160,74.050000,75.000000,1.000001,0.000000,2050.000000,-1147.125000,272.375000,40700215.375000,39657.125000,39847.250000,0.000042,1179.018196,-0.237441,-0.251053,-0.245970,0.000000,0.000000,-2496.948108,1.850475,-2495.097633,-1348.355370,-0.000000,-1.866067,0.017698,0.038835,0.002477,0.022641,0.006124,5312.525993,338.794874,0.003773,0.001021,-0.000000,0.000056,-0.000000,0.000009,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.126824,74.000000,75.000000,1.000001,0.000000,2060.000000,-81.250000,-661.250000,41378652.500000,40157.375000,40586.750000,0.000042,666.223029,8.138462,7.356504,1.435690,0.000000,0.000000,-2483.388341,1.850475,-2481.537866,-1341.027646,0.000000,-1.855934,0.076692,0.032393,0.008918,0.043926,0.027409,4431.341606,1219.979261,0.007321,0.004568,-0.000000,0.000004,-0.000000,0.000001,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.188484,73.962500,75.000000,1.000001,0.000000,2071.000000,-516.375000,388.875000,42185878.375000,40842.500000,41488.125000,0.000041,646.426257,-0.753086,-0.773415,-0.658319,0.000000,0.000000,-2469.163974,1.850475,-2467.313500,-1333.340773,-0.000000,-1.845303,0.141585,0.029409,0.011903,0.069252,0.052734,4023.060770,1628.260097,0.011542,0.008789,-0.000000,0.000025,-0.000000,0.000004,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.270147,73.900000,75.000000,1.000001,0.000000,2082.000000,-613.500000,-566.250000,43101595.250000,41800.000000,42420.500000,0.000041,834.878023,0.922983,0.899472,0.732523,0.000000,0.000000,-2455.638065,1.850475,-2453.787590,-1326.031346,0.000000,-1.835195,0.206478,0.034128,0.007183,0.097981,0.081464,4668.679636,982.641231,0.016330,0.013577,-0.000000,0.000031,-0.000000,0.000005,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.333478,73.900000,75.000000,1.000001,0.000000,2095.000000,-109.500000,-444.500000,43939737.750000,42561.000000,43211.625000,0.000041,457.788707,4.059361,3.845958,1.316416,0.000000,0.000000,-2445.770476,1.850475,-2443.920001,-1320.698883,0.000000,-1.827820,0.283170,0.020783,0.020529,0.124277,0.107760,2843.040075,2808.280793,0.020713,0.017960,-0.000000,0.000006,-0.000000,0.000001,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.396146,73.900000,75.000000,1.000001,0.000000,2106.000000,-908.000000,157.250000,44764183.500000,43409.500000,44060.250000,0.000041,921.515905,-0.173183,-0.186444,-0.184327,0.000000,0.000000,-2438.464749,1.850475,-2436.614275,-1316.750855,-0.000000,-1.822361,0.348063,0.018055,0.023256,0.150143,0.133626,2469.888084,3181.432783,0.025024,0.022271,-0.000000,0.000045,-0.000000,0.000007,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.459977,73.900000,75.000000,1.000001,0.000000,2117.000000,-267.250000,-372.000000,45565108.250000,44224.875000,44698.000000,0.000041,458.046463,1.391955,1.354882,0.934973,0.000000,0.000000,-2433.682916,1.850475,-2431.832441,-1314.166743,0.000000,-1.818787,0.412956,0.013598,0.027714,0.175271,0.158754,1860.124507,3791.196361,0.029212,0.026459,-0.000000,0.000013,-0.000000,0.000002,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.523475,73.900000,75.000000,1.000001,0.000000,2128.000000,-1229.500000,366.000000,46361596.500000,45002.250000,45564.750000,0.000041,1282.819648,-0.297682,-0.311720,-0.302174,0.000000,0.000000,-2431.208607,1.850475,-2429.358132,-1312.829622,-0.000000,-1.816938,0.477849,0.009024,0.032287,0.200260,0.183743,1234.452546,4416.868321,0.033377,0.030624,-0.000000,0.000060,-0.000000,0.000010,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.586304,74.025000,75.000000,1.000001,0.000000,2138.000000,-75.500000,-258.250000,47181419.000000,45962.125000,46194.125000,0.000041,269.060054,3.420530,3.264250,1.273525,0.000000,0.000000,-2431.039219,1.850475,-2429.188744,-1312.738084,0.000000,-1.816811,0.536843,0.012525,0.028786,0.225981,0.209463,1713.379047,3937.941820,0.037663,0.034911,-0.000000,0.000004,-0.000000,0.000001,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
