Time,Sample Temperature,Program Temperature,Frequency,Raw Dynamic Force,Raw Static Force,In-Phase Angle,Out-Of-Phase Angle,Zero Displacement,Min Displacement,Max Displacement,Spring Stiffness,C*,Measured Tan Delta,Corrected Total Tan Delta,Corrected Total Delta,Stiffness*,Total Stiffness',Stiffness Less Spring,Inertia,Sample Stiffness',Ratio of Sample to Total Stiffness,Total Stiffness'',Sample Stiffness'',Total Applied Static Force,Static Force,Static Force Corrected,Static Displacement,Static Displacement Corrected,Static Stress,Static Stress Corrected,Static Strain,Static Strain Corrected,Dynamic Force,Displacement Amplitude,Dynamic Stress,Dynamic Strain,Storage Modulus,Loss Modulus,Tan Delta,Loss Viscosity,Storage Viscosity,Complex Viscosity,Shear Storage Modulus,Shear Loss Modulus,Complex Modulus,Shear Complex Modulus, 
0.000000,23.600000,22.000000,1.000001,0.000000,2047.000000,-448.000000,139.500000,45204275.750000,44139.625000,44152.750000,0.000041,469.216634,-0.311384,-0.325532,-0.314713,0.000000,0.000000,-2435.553225,1.850475,-2433.702750,-1315.177461,-0.000000,-1.820185,0.000000,0.399309,0.000000,0.163950,0.000000,54625.060937,0.000000,0.027325,0.000000,-0.000000,0.000022,-0.000000,0.000004,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.079498,23.600000,22.000000,1.000001,0.000000,2050.000000,370.250000,-46.500000,45292877.750000,44210.000000,44244.750000,0.000041,373.158562,-0.125591,-0.138661,-0.137782,0.000000,0.000000,-2435.050765,1.850475,-2433.200290,-1314.905931,-0.000000,-1.819809,0.017698,0.388298,0.011012,0.166730,0.002780,53118.687735,1506.373202,0.027788,0.000463,-0.000000,0.000018,-0.000000,0.000003,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.143824,23.600000,22.000000,1.000001,0.000000,2063.000000,84.875000,-930.375000,45832754.125000,44603.750000,44765.625000,0.000041,934.238410,-10.961708,-12.773236,-1.492667,0.000000,0.000000,-2432.597291,1.850475,-2430.746816,-1313.580069,-0.000000,-1.817976,0.094390,0.352400,0.046909,0.183668,0.019718,48207.927822,6417.133115,0.030611,0.003286,-0.000000,0.000004,-0.000000,0.000001,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.207155,23.600000,22.000000,1.000001,0.000000,2074.000000,-2650.125000,129.625000,46388141.875000,45162.125000,45326.875000,0.000041,2653.293266,-0.048913,-0.061798,-0.061719,0.000000,0.000000,-2431.165378,1.850475,-2429.314903,-1312.806261,-0.000000,-1.816905,0.159283,0.329606,0.069703,0.201092,0.037142,45089.738044,9535.322892,0.033515,0.006190,-0.000000,0.000131,-0.000000,0.000022,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.269322,23.600000,22.000000,1.000001,0.000000,2085.000000,-194.375000,1172.875000,46965039.375000,45841.250000,45905.375000,0.000041,1188.872325,-6.034084,-6.555045,-1.419409,0.000000,0.000000,-2430.850217,1.850475,-2428.999742,-1312.635947,-0.000000,-1.816670,0.224176,0.308647,0.090663,0.219192,0.055242,42222.515197,12402.545740,0.036532,0.009207,-0.000000,0.000009,-0.000000,0.000001,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.350982,23.600000,22.000000,1.000001,0.000000,2095.000000,1237.125000,-1553.125000,47517307.125000,46329.000000,46426.500000,0.000041,1985.617166,-1.255431,-1.289067,-0.911015,0.000000,0.000000,-2431.663297,1.850475,-2429.812822,-1313.075337,-0.000000,-1.817278,0.283170,0.291964,0.107345,0.236519,0.072569,39940.336088,14684.724849,0.039420,0.012095,-0.000000,0.000060,-0.000000,0.000010,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.446483,23.600000,22.000000,1.000001,0.000000,2109.000000,1788.500000,511.500000,48253532.500000,47014.625000,47204.125000,0.000041,1860.205499,0.285994,0.272148,0.265713,0.000000,0.000000,-2434.428859,1.850475,-2432.578384,-1314.569852,0.000000,-1.819344,0.365761,0.266258,0.133052,0.259617,0.095667,36423.751131,18201.309806,0.043269,0.015944,-0.000000,0.000089,-0.000000,0.000015,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.510811,23.600000,22.000000,1.000001,0.000000,2125.000000,259.250000,-975.000000,49150981.500000,47879.625000,48009.625000,0.000041,1008.878369,-3.760849,-3.965267,-1.323758,0.000000,0.000000,-2440.359373,1.850475,-2438.508898,-1317.774713,-0.000000,-1.823776,0.460151,0.242119,0.157190,0.287773,0.123823,33121.613130,21503.447807,0.047962,0.020637,-0.000000,0.000012,-0.000000,0.000002,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.589140,23.600000,22.000000,1.000001,0.000000,2136.000000,-2077.750000,-800.000000,49787611.750000,48403.875000,48656.625000,0.000041,2226.442243,0.385032,0.370354,0.354691,0.000000,0.000000,-2446.234035,1.850475,-2444.383560,-1320.949391,0.000000,-1.828167,0.525044,0.227776,0.171533,0.307747,0.143797,31159.551825,23465.509112,0.051291,0.023966,-0.000000,0.000103,-0.000000,0.000017,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.669307,23.600000,22.000000,1.000001,0.000000,2149.000000,-1015.625000,1541.125000,50501842.625000,49287.625000,49385.125000,0.000041,1845.686974,-1.517415,-1.560684,-1.000955,0.000000,0.000000,-2454.426349,1.850475,-2452.575874,-1325.376532,-0.000000,-1.834289,0.601736,0.208605,0.190704,0.330155,0.166205,28536.899657,26088.161280,0.055026,0.027701,-0.000000,0.000049,-0.000000,0.000008,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
