Time,Sample Temperature,Program Temperature,Frequency,Raw Dynamic Force,Raw Static Force,In-Phase Angle,Out-Of-Phase Angle,Zero Displacement,Min Displacement,Max Displacement,Spring Stiffness,C*,Measured Tan Delta,Corrected Total Tan Delta,Corrected Total Delta,Stiffness*,Total Stiffness',Stiffness Less Spring,Inertia,Sample Stiffness',Ratio of Sample to Total Stiffness,Total Stiffness'',Sample Stiffness'',Total Applied Static Force,Static Force,Static Force Corrected,Static Displacement,Static Displacement Corrected,Static Stress,Static Stress Corrected,Static Strain,Static Strain Corrected,Dynamic Force,Displacement Amplitude,Dynamic Stress,Dynamic Strain,Storage Modulus,Loss Modulus,Tan Delta,Loss Viscosity,Storage Viscosity,Complex Viscosity,Shear Storage Modulus,Shear Loss Modulus,Complex Modulus,Shear Complex Modulus, 
0.000000,74.562500,75.000000,1.000001,0.000000,2047.000000,-689.125000,-150.375000,35831955.375000,34972.125000,35013.000000,0.000042,705.340986,0.218212,0.204791,0.201998,0.000000,0.000000,-2490.972160,1.850475,-2489.121686,-1345.125957,0.000000,-1.861601,0.000000,0.079078,0.000000,0.031746,0.000000,10983.038269,0.000000,0.006349,0.000000,-0.000000,0.000034,-0.000000,0.000007,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.061661,74.487500,75.000000,1.000001,0.000000,2050.000000,-1036.750000,226.250000,36055755.250000,35123.625000,35312.375000,0.000042,1061.150143,-0.218230,-0.231726,-0.227707,0.000000,0.000000,-2486.542416,1.850475,-2484.691941,-1342.732114,-0.000000,-1.858291,0.017698,0.078698,0.000380,0.038767,0.007021,10930.314326,52.723943,0.007753,0.001404,-0.000000,0.000051,-0.000000,0.000010,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.123664,74.400000,75.000000,1.000001,0.000000,2060.000000,-832.625000,-610.125000,36704198.125000,35567.625000,36168.125000,0.000041,1032.238784,0.732773,0.713213,0.619539,0.000000,0.000000,-2474.605211,1.850475,-2472.754736,-1336.281227,0.000000,-1.849370,0.076692,0.069585,0.009492,0.059111,0.027366,9664.638955,1318.399314,0.011822,0.005473,-0.000000,0.000041,-0.000000,0.000008,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.185660,74.325000,75.000000,1.000001,0.000000,2070.000000,-691.750000,-205.000000,37446000.000000,36315.000000,36751.875000,0.000041,721.486703,0.296350,0.282428,0.275259,0.000000,0.000000,-2462.630761,1.850475,-2460.780287,-1329.810212,0.000000,-1.840421,0.135686,0.067197,0.011881,0.082384,0.050639,9332.914026,1650.124243,0.016477,0.010128,-0.000000,0.000034,-0.000000,0.000007,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.247657,74.300000,75.000000,1.000001,0.000000,2081.000000,-169.500000,-358.500000,38248399.750000,36975.375000,37650.000000,0.000041,396.550753,2.115044,2.046592,1.116296,0.000000,0.000000,-2451.762286,1.850475,-2449.911812,-1323.936868,0.000000,-1.832298,0.200579,0.063130,0.015948,0.107559,0.075813,8768.045963,2214.992306,0.021512,0.015163,-0.000000,0.000009,-0.000000,0.000002,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.310319,74.212500,75.000000,1.000001,0.000000,2091.000000,-1051.750000,197.750000,38997191.500000,37998.875000,38208.875000,0.000041,1070.179015,-0.188020,-0.201353,-0.198696,0.000000,0.000000,-2443.625102,1.850475,-2441.774627,-1319.539519,-0.000000,-1.826217,0.259572,0.060668,0.018410,0.131051,0.099305,8426.065893,2556.972376,0.026210,0.019861,-0.000000,0.000052,-0.000000,0.000010,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.406820,74.200000,75.000000,1.000001,0.000000,2102.000000,-426.500000,-504.500000,39797130.750000,38562.125000,39218.500000,0.000041,660.622812,1.182884,1.152524,0.856138,0.000000,0.000000,-2437.113413,1.850475,-2435.262938,-1316.020590,0.000000,-1.821351,0.324465,0.056086,0.022992,0.156148,0.124403,7789.686744,3193.351525,0.031230,0.024881,-0.000000,0.000021,-0.000000,0.000004,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.467651,74.100000,75.000000,1.000001,0.000000,2118.000000,-1138.375000,751.125000,40920271.375000,39565.000000,40376.375000,0.000041,1363.849847,-0.659822,-0.678419,-0.596095,0.000000,0.000000,-2431.826377,1.850475,-2429.975903,-1313.163466,-0.000000,-1.817399,0.418855,0.046561,0.032517,0.191385,0.159640,6466.792825,4516.245444,0.038277,0.031928,-0.000000,0.000056,-0.000000,0.000011,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.530145,74.100000,75.000000,1.000001,0.000000,2129.000000,-868.375000,100.125000,41763234.125000,40411.125000,41071.500000,0.000041,874.128226,-0.115302,-0.128338,-0.127640,0.000000,0.000000,-2430.832477,1.850475,-2428.982002,-1312.626360,-0.000000,-1.816657,0.483748,0.045766,0.033312,0.217832,0.186087,6356.340679,4626.697590,0.043566,0.037217,-0.000000,0.000043,-0.000000,0.000009,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.593809,74.100000,75.000000,1.000001,0.000000,2139.000000,-1040.250000,-104.500000,42494027.500000,41309.875000,41729.375000,0.000041,1045.485683,0.100457,0.087497,0.087275,0.000000,0.000000,-2432.027655,1.850475,-2430.177180,-1313.272237,0.000000,-1.817550,0.542742,0.042793,0.036285,0.240760,0.209014,5943.501135,5039.537134,0.048152,0.041803,-0.000000,0.000051,-0.000000,0.000010,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
