Time,Sample Temperature,Program Temperature,Frequency,Raw Dynamic Force,Raw Static Force,In-Phase Angle,Out-Of-Phase Angle,Zero Displacement,Min Displacement,Max Displacement,Spring Stiffness,C*,Measured Tan Delta,Corrected Total Tan Delta,Corrected Total Delta,Stiffness*,Total Stiffness',Stiffness Less Spring,Inertia,Sample Stiffness',Ratio of Sample to Total Stiffness,Total Stiffness'',Sample Stiffness'',Total Applied Static Force,Static Force,Static Force Corrected,Static Displacement,Static Displacement Corrected,Static Stress,Static Stress Corrected,Static Strain,Static Strain Corrected,Dynamic Force,Displacement Amplitude,Dynamic Stress,Dynamic Strain,Storage Modulus,Loss Modulus,Tan Delta,Loss Viscosity,Storage Viscosity,Complex Viscosity,Shear Storage Modulus,Shear Loss Modulus,Complex Modulus,Shear Complex Modulus, 
0.000000,72.300000,70.000000,1.000001,0.000000,2047.000000,-773.875000,-196.625000,35432855.625000,34583.875000,34627.000000,0.000042,798.463466,0.254079,0.240447,0.235968,0.000000,0.000000,-2497.712239,1.850475,-2495.861765,-1348.768308,0.000000,-1.866638,0.000000,0.053711,0.000000,0.021504,0.000000,7898.699198,0.000000,0.004301,0.000000,-0.000000,0.000038,-0.000000,0.000008,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.060660,72.400000,70.000000,1.000001,0.000000,2050.000000,-718.000000,-204.500000,35607243.000000,34699.750000,34843.375000,0.000042,746.554921,0.284819,0.270981,0.264626,0.000000,0.000000,-2494.070777,1.850475,-2492.220302,-1346.800455,0.000000,-1.863917,0.017698,0.049580,0.004131,0.026975,0.005471,7291.216351,607.482848,0.005395,0.001094,-0.000000,0.000036,-0.000000,0.000007,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.122823,72.500000,70.000000,1.000001,0.000000,2060.000000,-79.750000,-514.000000,36254330.750000,35176.500000,35681.375000,0.000041,520.150038,6.445141,5.940451,1.404023,0.000000,0.000000,-2481.385424,1.850475,-2479.534949,-1339.945266,0.000000,-1.854437,0.076692,0.040620,0.013091,0.047277,0.025773,5973.592593,1925.106606,0.009455,0.005155,-0.000000,0.000004,-0.000000,0.000001,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.187153,72.500000,70.000000,1.000001,0.000000,2070.000000,-825.375000,177.625000,36969961.125000,35880.125000,36288.500000,0.000041,844.271598,-0.215205,-0.228684,-0.224818,0.000000,0.000000,-2468.916287,1.850475,-2467.065813,-1333.206922,-0.000000,-1.845118,0.135686,0.036469,0.017242,0.069729,0.048225,5363.146046,2535.553153,0.013946,0.009645,-0.000000,0.000041,-0.000000,0.000008,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.249153,72.500000,70.000000,1.000001,0.000000,2081.000000,-1483.750000,818.250000,37745198.750000,36526.375000,37104.875000,0.000041,1694.416456,-0.551474,-0.568347,-0.516820,0.000000,0.000000,-2457.320897,1.850475,-2455.470422,-1326.940751,-0.000000,-1.836452,0.200579,0.030535,0.023176,0.094051,0.072547,4490.450055,3408.249143,0.018810,0.014509,-0.000000,0.000073,-0.000000,0.000015,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.311818,72.500000,70.000000,1.000001,0.000000,2092.000000,190.750000,-578.500000,38531162.000000,37368.250000,37856.750000,0.000041,609.136941,-3.032765,-3.169077,-1.265136,0.000000,0.000000,-2447.655853,1.850475,-2445.805378,-1321.717744,-0.000000,-1.829229,0.265472,0.025089,0.028622,0.118710,0.097206,3689.532979,4209.166220,0.023742,0.019441,-0.000000,0.000009,-0.000000,0.000002,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.372977,72.500000,70.000000,1.000001,0.000000,2102.000000,-83.375000,-137.625000,39255631.625000,38098.250000,38614.500000,0.000041,160.910010,1.650675,1.603820,1.013268,0.000000,0.000000,-2440.654594,1.850475,-2438.804120,-1317.934251,0.000000,-1.823997,0.324465,0.020738,0.032973,0.141439,0.119935,3049.777099,4848.922099,0.028288,0.023987,-0.000000,0.000004,-0.000000,0.000001,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.436640,72.500000,70.000000,1.000001,0.000000,2113.000000,-1254.125000,397.625000,40035286.875000,38848.875000,39293.625000,0.000041,1315.650089,-0.317054,-0.331249,-0.319874,0.000000,0.000000,-2435.197864,1.850475,-2433.347389,-1314.985424,-0.000000,-1.819919,0.389359,0.014640,0.039071,0.165900,0.144396,2152.988855,5745.710343,0.033180,0.028879,-0.000000,0.000062,-0.000000,0.000012,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.498973,72.500000,70.000000,1.000001,0.000000,2124.000000,-1940.750000,11.250000,40817226.250000,39639.875000,40014.625000,0.000041,1940.782606,-0.005797,-0.018644,-0.018642,0.000000,0.000000,-2431.909835,1.850475,-2430.059360,-1313.208567,-0.000000,-1.817462,0.454252,0.008862,0.044849,0.190432,0.168928,1303.282774,6595.416425,0.038086,0.033786,-0.000000,0.000096,-0.000000,0.000019,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.577971,72.362500,70.000000,1.000001,0.000000,2134.000000,198.500000,-61.750000,41539205.250000,40368.875000,40771.000000,0.000041,207.882930,-0.311083,-0.325229,-0.314439,0.000000,0.000000,-2430.823244,1.850475,-2428.972769,-1312.621371,-0.000000,-1.816650,0.513245,0.004723,0.048988,0.213083,0.191579,694.525426,7204.173773,0.042617,0.038316,-0.000000,0.000010,-0.000000,0.000002,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
