Time,Sample Temperature,Program Temperature,Frequency,Raw Dynamic Force,Raw Static Force,In-Phase Angle,Out-Of-Phase Angle,Zero Displacement,Min Displacement,Max Displacement,Spring Stiffness,C*,Measured Tan Delta,Corrected Total Tan Delta,Corrected Total Delta,Stiffness*,Total Stiffness',Stiffness Less Spring,Inertia,Sample Stiffness',Ratio of Sample to Total Stiffness,Total Stiffness'',Sample Stiffness'',Total Applied Static Force,Static Force,Static Force Corrected,Static Displacement,Static Displacement Corrected,Static Stress,Static Stress Corrected,Static Strain,Static Strain Corrected,Dynamic Force,Displacement Amplitude,Dynamic Stress,Dynamic Strain,Storage Modulus,Loss Modulus,Tan Delta,Loss Viscosity,Storage Viscosity,Complex Viscosity,Shear Storage Modulus,Shear Loss Modulus,Complex Modulus,Shear Complex Modulus, 
0.000000,76.900000,75.000000,1.000001,0.000000,2047.000000,-874.375000,-15.875000,40496637.875000,39527.625000,39569.125000,0.000042,874.519100,0.018156,0.005308,0.005308,0.000000,0.000000,-2503.462168,1.850475,-2501.611693,-1351.875580,0.000000,-1.870936,0.000000,0.032881,0.000000,0.013134,0.000000,4395.827287,0.000000,0.002189,0.000000,-0.000000,0.000043,-0.000000,0.000007,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.061662,76.725000,75.000000,1.000001,0.000000,2050.000000,-1314.125000,30.875000,40693989.625000,39649.750000,39841.625000,0.000042,1314.487650,-0.023495,-0.036352,-0.036336,0.000000,0.000000,-2499.187948,1.850475,-2497.337473,-1349.565783,-0.000000,-1.867741,0.017698,0.030601,0.002280,0.019326,0.006192,4091.000410,304.826877,0.003221,0.001032,-0.000000,0.000065,-0.000000,0.000011,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.126658,76.587500,75.000000,1.000001,0.000000,2060.000000,328.750000,-627.500000,41381436.500000,40151.000000,40641.750000,0.000042,708.401590,-1.908745,-1.969894,-1.101054,0.000000,0.000000,-2485.231953,1.850475,-2483.381478,-1342.023938,-0.000000,-1.857311,0.076692,0.024938,0.007943,0.040894,0.027759,3333.991850,1061.835438,0.006816,0.004627,-0.000000,0.000016,-0.000000,0.000003,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.187827,76.450000,75.000000,1.000001,0.000000,2071.000000,-540.250000,494.750000,42199346.500000,40838.625000,41511.250000,0.000041,732.562369,-0.915780,-0.939681,-0.754311,0.000000,0.000000,-2470.577700,1.850475,-2468.727225,-1334.104753,-0.000000,-1.846360,0.141585,0.022843,0.010038,0.066555,0.053420,3053.906808,1341.920479,0.011092,0.008903,-0.000000,0.000026,-0.000000,0.000004,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.251492,76.325000,75.000000,1.000001,0.000000,2081.000000,-699.125000,-51.875000,42956741.875000,41765.125000,42185.375000,0.000041,701.046918,0.074200,0.061295,0.061219,0.000000,0.000000,-2458.969454,1.850475,-2457.118980,-1327.831635,0.000000,-1.837684,0.200579,0.021508,0.011373,0.090317,0.077183,2875.378617,1520.448670,0.015053,0.012864,-0.000000,0.000035,-0.000000,0.000006,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.313322,76.212500,75.000000,1.000001,0.000000,2092.000000,-600.125000,-321.375000,43767208.375000,42441.875000,42996.500000,0.000041,680.758332,0.535513,0.519096,0.478808,0.000000,0.000000,-2448.705038,1.850475,-2446.854564,-1322.284726,0.000000,-1.830013,0.265472,0.017952,0.014929,0.115744,0.102610,2399.985353,1995.841934,0.019291,0.017102,-0.000000,0.000030,-0.000000,0.000005,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.377654,76.100000,75.000000,1.000001,0.000000,2103.000000,-501.625000,-212.125000,44682877.125000,43264.250000,43912.000000,0.000041,544.632588,0.422876,0.407814,0.387224,0.000000,0.000000,-2439.860411,1.850475,-2438.009936,-1317.505073,0.000000,-1.823404,0.330365,0.022127,0.010753,0.144472,0.131338,2958.204791,1437.622497,0.024079,0.021890,-0.000000,0.000025,-0.000000,0.000004,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.439485,75.950000,75.000000,1.000001,0.000000,2114.000000,-1242.000000,716.750000,45389573.000000,43958.750000,44602.875000,0.000041,1433.978578,-0.577093,-0.594346,-0.536252,0.000000,0.000000,-2435.065870,1.850475,-2433.215395,-1314.914094,-0.000000,-1.819820,0.395258,0.010531,0.022350,0.166644,0.153510,1407.915327,2987.911960,0.027774,0.025585,-0.000000,0.000061,-0.000000,0.000010,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.501478,75.775000,75.000000,1.000001,0.000000,2124.000000,-599.000000,-441.750000,46128210.500000,44872.250000,45272.875000,0.000041,744.274185,0.737479,0.717832,0.622594,0.000000,0.000000,-2431.965377,1.850475,-2430.114902,-1313.238582,0.000000,-1.817503,0.454252,0.007379,0.025502,0.189818,0.176684,986.472386,3409.354901,0.031636,0.029447,-0.000000,0.000030,-0.000000,0.000005,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.564475,75.600000,75.000000,1.000001,0.000000,2135.000000,-362.250000,-253.500000,46915768.500000,45531.000000,46056.625000,0.000041,442.139472,0.699793,0.680826,0.597741,0.000000,0.000000,-2430.817373,1.850475,-2428.966898,-1312.618198,0.000000,-1.816645,0.519145,0.002330,0.030551,0.214527,0.201392,311.508208,4084.319079,0.035754,0.033565,-0.000000,0.000018,-0.000000,0.000003,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.628806,75.462500,75.000000,1.000001,0.000000,2145.000000,509.375000,-901.625000,47652022.125000,46288.875000,46809.625000,0.000041,1035.562906,-1.770061,-1.824392,-1.069392,0.000000,0.000000,-2431.752133,1.850475,-2429.901658,-1313.123344,-0.000000,-1.817344,0.578138,0.000292,0.032589,0.237626,0.224491,39.026451,4356.800837,0.039604,0.037415,-0.000000,0.000025,-0.000000,0.000004,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.694303,75.375000,75.000000,1.000001,0.000000,2156.000000,-2306.375000,446.375000,48536683.625000,47036.625000,47656.250000,0.000041,2349.173532,-0.193540,-0.206900,-0.204022,0.000000,0.000000,-2435.415781,1.850475,-2433.565307,-1315.103187,-0.000000,-1.820082,0.643031,0.003281,0.029600,0.265381,0.252247,438.631267,3957.196020,0.044230,0.042041,-0.000000,0.000114,-0.000000,0.000019,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.756135,75.200000,75.000000,1.000001,0.000000,2167.000000,-1810.750000,-701.750000,49216990.000000,47714.875000,48318.375000,0.000041,1941.975444,0.387547,0.372844,0.356879,0.000000,0.000000,-2440.088812,1.850475,-2438.238338,-1317.628501,0.000000,-1.823574,0.707925,0.008291,0.024590,0.286725,0.273590,1108.458343,3287.368945,0.047787,0.045598,-0.000000,0.000090,-0.000000,0.000015,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.834469,75.000000,75.000000,1.000001,0.000000,2178.000000,-118.875000,675.875000,49996216.125000,48553.125000,49061.375000,0.000041,686.249431,-5.685594,-6.147439,-1.409539,0.000000,0.000000,-2447.377754,1.850475,-2445.527279,-1321.567459,-0.000000,-1.829022,0.772818,0.011263,0.021618,0.311172,0.298038,1505.713365,2890.113922,0.051862,0.049673,-0.000000,0.000005,-0.000000,0.000001,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.912795,74.875000,75.000000,1.000001,0.000000,2191.000000,-338.250000,1022.500000,50885907.000000,49378.250000,50065.375000,0.000041,1076.995503,-3.022912,-3.158409,-1.264167,0.000000,0.000000,-2458.151539,1.850475,-2456.301064,-1327.389632,-0.000000,-1.837073,0.849509,0.015988,0.016893,0.339085,0.325951,2137.402351,2258.424936,0.056514,0.054325,-0.000000,0.000016,-0.000000,0.000003,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
