Time,Sample Temperature,Program Temperature,Frequency,Raw Dynamic Force,Raw Static Force,In-Phase Angle,Out-Of-Phase Angle,Zero Displacement,Min Displacement,Max Displacement,Spring Stiffness,C*,Measured Tan Delta,Corrected Total Tan Delta,Corrected Total Delta,Stiffness*,Total Stiffness',Stiffness Less Spring,Inertia,Sample Stiffness',Ratio of Sample to Total Stiffness,Total Stiffness'',Sample Stiffness'',Total Applied Static Force,Static Force,Static Force Corrected,Static Displacement,Static Displacement Corrected,Static Stress,Static Stress Corrected,Static Strain,Static Strain Corrected,Dynamic Force,Displacement Amplitude,Dynamic Stress,Dynamic Strain,Storage Modulus,Loss Modulus,Tan Delta,Loss Viscosity,Storage Viscosity,Complex Viscosity,Shear Storage Modulus,Shear Loss Modulus,Complex Modulus,Shear Complex Modulus, 
0.000000,34.475000,30.000000,1.000001,96.000000,2216.000000,2028938.000000,39035.500000,52049286.750000,47688.750000,53921.750000,0.000041,2029313.474578,0.019239,0.006392,0.006391,2828.708050,2829.984390,351.880891,1.850475,353.731366,0.124912,18.096610,16.244626,0.996994,0.056805,0.000609,0.379399,0.000226,12348.891388,132.321409,0.063233,0.000038,0.035371,0.100098,7689.441238,0.016683,461388.737694,21188.642040,0.045924,3372.274447,73432.240121,73509.632866,170884.717664,7847.645200,461875.011039,171064.818903, 
0.123995,34.600000,30.000000,1.000001,96.000000,2216.000000,2028976.250000,38966.750000,52050026.500000,47689.500000,53926.750000,0.000041,2029350.396228,0.019205,0.006357,0.006357,2828.656585,2829.933496,351.817079,1.850475,353.667554,0.124892,17.999354,16.147360,0.996994,0.056742,0.000671,0.379422,0.000250,12335.322901,145.889896,0.063237,0.000042,0.035366,0.100100,7688.192260,0.016683,461305.504593,21061.774375,0.045657,3352.082847,73418.993172,73495.476172,170853.890590,7800.657176,461786.061837,171031.874755, 
0.244489,34.775000,30.000000,1.000001,96.000000,2216.000000,2028967.625000,38980.875000,52050573.875000,47684.500000,53922.000000,0.000041,2029342.044091,0.019212,0.006364,0.006364,2828.668226,2829.945021,351.819045,1.850475,353.669520,0.124892,18.019362,16.167362,0.996994,0.056696,0.000717,0.379439,0.000267,12325.282785,155.930012,0.063240,0.000044,0.035366,0.100099,7688.203707,0.016683,461308.069047,21087.862931,0.045713,3356.234966,73419.401317,73496.073384,170854.840388,7810.319604,461789.814235,171033.264531, 
0.366483,34.837500,30.000000,1.000001,96.000000,2216.000000,2028928.500000,38976.750000,52051119.250000,47689.750000,53927.000000,0.000041,2029302.847077,0.019211,0.006363,0.006363,2828.722864,2829.999739,351.864237,1.850475,353.714712,0.124906,18.015005,16.162997,0.996994,0.056650,0.000763,0.379456,0.000284,12315.279211,165.933586,0.063243,0.000047,0.035370,0.100097,7689.037537,0.016683,461367.015162,21082.170215,0.045695,3355.328943,73428.782875,73505.403793,170876.672282,7808.211191,461848.438972,171054.977397, 
0.490973,35.012500,30.000000,1.000001,96.000000,2216.000000,2028937.500000,38929.500000,52051813.250000,47691.625000,53925.125000,0.000041,2029310.938441,0.019187,0.006339,0.006339,2828.711585,2829.988870,351.841245,1.850475,353.691720,0.124898,17.948780,16.096763,0.996994,0.056592,0.000822,0.379478,0.000306,12302.549268,178.663529,0.063246,0.000051,0.035367,0.100098,7688.567259,0.016683,461337.026375,20995.778240,0.045511,3341.579244,73424.010015,73500.009514,170865.565324,7776.214163,461814.545687,171042.424329, 
0.610801,35.200000,30.000000,1.000001,96.000000,2216.000000,2028802.625000,39072.875000,52052281.125000,47689.250000,53923.625000,0.000041,2029178.843958,0.019259,0.006411,0.006411,2828.895727,2830.171883,352.016084,1.850475,353.866559,0.124952,18.153588,16.301565,0.996994,0.056552,0.000861,0.379492,0.000320,12293.966973,187.245824,0.063249,0.000053,0.035383,0.100091,7691.870818,0.016682,461565.077307,21262.911140,0.046067,3384.094732,73460.305419,73538.211628,170950.028632,7875.152274,462054.576841,171131.324756, 
0.748301,35.325000,30.000000,1.000001,96.000000,2216.000000,2028724.500000,39145.000000,52052984.750000,47691.750000,53926.625000,0.000041,2029102.123582,0.019295,0.006448,0.006447,2829.002687,2830.278281,352.110189,1.850475,353.960664,0.124980,18.257007,16.404974,0.996994,0.056493,0.000921,0.379515,0.000342,12281.060086,200.152711,0.063252,0.000057,0.035391,0.100087,7693.627296,0.016681,461687.822888,21397.792425,0.046347,3405.561738,73479.840970,73558.717225,170995.489959,7925.108305,462183.417405,171179.043483, 
0.886788,35.475000,30.000000,1.000001,96.000000,2216.000000,2028762.625000,39061.125000,52053820.375000,47692.750000,53926.250000,0.000041,2029138.625152,0.019254,0.006406,0.006406,2828.951797,2830.228103,352.045410,1.850475,353.895885,0.124960,18.138630,16.286587,0.996994,0.056422,0.000991,0.379541,0.000369,12265.731559,215.481238,0.063257,0.000061,0.035385,0.100089,7692.355559,0.016682,461603.328540,21243.373775,0.046021,3380.985266,73466.393287,73544.150033,170964.195756,7867.916213,462091.888967,171145.144062, 
1.027782,35.600000,30.000000,1.000001,96.000000,2216.000000,2028638.125000,38961.625000,52054217.875000,47691.750000,53924.625000,0.000041,2029012.235159,0.019206,0.006358,0.006358,2829.128017,2830.405351,352.215712,1.850475,354.066186,0.125012,18.004267,16.152218,0.996994,0.056389,0.001025,0.379553,0.000381,12258.439787,222.773010,0.063259,0.000064,0.035400,0.100083,7695.575627,0.016680,461825.460393,21068.110662,0.045619,3353.091297,73501.746642,73578.189572,171046.466812,7803.003949,462305.765867,171224.357729, 
1.165448,35.700000,30.688331,1.000001,96.000000,2216.000000,2028753.125000,39021.625000,52054636.875000,47695.750000,53925.375000,0.000041,2029128.366914,0.019234,0.006386,0.006386,2828.966099,2830.242770,352.045807,1.850475,353.896282,0.124959,18.083866,16.231812,0.996994,0.056353,0.001060,0.379566,0.000394,12250.753534,230.459263,0.063261,0.000066,0.035385,0.100089,7692.324353,0.016681,461603.846385,21171.928992,0.045866,3369.614485,73466.475705,73543.710501,170964.387550,7841.455182,462089.127306,171144.121224, 
