Time,Sample Temperature,Program Temperature,Frequency,Raw Dynamic Force,Raw Static Force,In-Phase Angle,Out-Of-Phase Angle,Zero Displacement,Min Displacement,Max Displacement,Spring Stiffness,C*,Measured Tan Delta,Corrected Total Tan Delta,Corrected Total Delta,Stiffness*,Total Stiffness',Stiffness Less Spring,Inertia,Sample Stiffness',Ratio of Sample to Total Stiffness,Total Stiffness'',Sample Stiffness'',Total Applied Static Force,Static Force,Static Force Corrected,Static Displacement,Static Displacement Corrected,Static Stress,Static Stress Corrected,Static Strain,Static Strain Corrected,Dynamic Force,Displacement Amplitude,Dynamic Stress,Dynamic Strain,Storage Modulus,Loss Modulus,Tan Delta,Loss Viscosity,Storage Viscosity,Complex Viscosity,Shear Storage Modulus,Shear Loss Modulus,Complex Modulus,Shear Complex Modulus, 
0.000000,32.862500,30.000000,1.000001,146.000000,2216.000000,2110429.750000,120613.500000,47990299.000000,43638.125000,50088.375000,0.000042,2113873.540699,0.057151,0.044272,0.044244,4129.903323,4128.695360,1630.944886,1.850475,1632.795360,0.395298,182.913438,181.046771,0.996994,0.031935,0.004988,0.411942,0.001805,3620.789912,565.586258,0.068657,0.000301,0.170237,0.104147,19301.200286,0.017358,1110745.143125,123161.068735,0.110881,19601.677358,176780.440004,177863.851649,411387.090046,45615.210643,1117552.424644,413908.305424, 
0.120332,33.000000,30.000000,1.000001,140.000000,2216.000000,2022226.125000,116064.875000,47999123.625000,43780.125000,49961.250000,0.000042,2025554.135500,0.057395,0.044516,0.044486,4132.855427,4131.604028,1633.673598,1.850475,1635.524072,0.395680,184.047618,182.180817,0.996994,0.032701,0.005754,0.412219,0.002082,3707.605465,652.401811,0.068703,0.000347,0.163398,0.099794,18525.885018,0.016632,1112601.409799,123932.528333,0.111390,19724.458869,177075.873787,178171.039609,412074.596222,45900.936420,1119482.545047,414623.164832, 
0.240493,33.175000,30.000000,1.000001,140.000000,2216.000000,2021628.000000,115841.500000,48007668.500000,43792.250000,49965.250000,0.000042,2024944.202566,0.057301,0.044422,0.044393,4134.100283,4132.866528,1634.761646,1.850475,1636.612121,0.395822,183.717663,181.850731,0.996994,0.033443,0.006496,0.412487,0.002350,3791.688999,736.485345,0.068748,0.000392,0.163457,0.099765,18532.549062,0.016627,1113341.578732,123707.980337,0.111114,19688.720974,177193.675238,178284.167211,412348.732864,45817.770495,1120193.347299,414886.424925, 
0.361994,33.300000,30.000000,1.000001,140.000000,2216.000000,2021045.625000,115364.875000,48015753.625000,43800.875000,49975.125000,0.000042,2024335.563269,0.057082,0.044203,0.044174,4135.343247,4134.150106,1635.879977,1.850475,1637.730451,0.395970,182.868616,181.001561,0.996994,0.034145,0.007198,0.412741,0.002604,3871.266730,816.063076,0.068790,0.000434,0.163518,0.099736,18539.457364,0.016623,1114102.347946,123130.313337,0.110520,19596.782488,177314.755324,178394.384271,412630.499239,45603.819754,1120885.862058,415142.911873, 
0.482156,33.400000,30.000000,1.000001,140.000000,2216.000000,2020556.875000,115363.125000,48022997.125000,43809.000000,49981.000000,0.000042,2023847.508020,0.057095,0.044216,0.044187,4136.340494,4135.145388,1636.727064,1.850475,1638.577539,0.396079,182.966153,181.098987,0.996994,0.034774,0.007827,0.412968,0.002831,3942.575851,887.372197,0.068828,0.000472,0.163563,0.099711,18544.584028,0.016619,1114678.597868,123196.589798,0.110522,19607.330706,177406.468274,178486.700914,412843.925136,45628.366592,1121465.905092,415357.742627, 
0.603156,33.600000,30.000000,1.000001,140.000000,2216.000000,2020167.375000,115044.375000,48030258.125000,43817.000000,49988.250000,0.000042,2023440.493623,0.056948,0.044069,0.044041,4137.172517,4136.004509,1637.437491,1.850475,1639.287966,0.396169,182.397495,180.530218,0.996994,0.035404,0.008457,0.413196,0.003059,4014.071557,958.867903,0.068866,0.000510,0.163600,0.099692,18548.772292,0.016615,1115161.881471,122809.672161,0.110127,19545.750900,177483.385188,178556.401162,413022.919063,45485.063763,1121903.845016,415519.942599, 
0.723818,33.700000,30.000000,1.000001,140.000000,2216.000000,2019903.125000,114905.375000,48037643.875000,43824.000000,49994.250000,0.000042,2023168.771899,0.056887,0.044008,0.043980,4137.728161,4136.571543,1637.853131,1.850475,1639.703605,0.396215,182.168831,180.301441,0.996994,0.036046,0.009099,0.413428,0.003291,4086.810318,1031.606664,0.068905,0.000548,0.163619,0.099679,18550.933171,0.016613,1115444.629512,122654.041164,0.109960,19520.981478,177528.385901,178598.422497,413127.640560,45427.422653,1122167.873057,415617.730762, 
0.860819,33.800000,30.000000,1.000001,140.000000,2216.000000,2019582.625000,114737.375000,48044889.625000,43831.500000,50001.500000,0.000042,2022839.253234,0.056812,0.043934,0.043906,4138.402193,4137.259326,1638.392246,1.850475,1640.242721,0.396279,181.892515,180.025014,0.996994,0.036675,0.009728,0.413655,0.003518,4158.184699,1102.981044,0.068943,0.000586,0.163646,0.099663,18553.948937,0.016610,1115811.374609,122465.995730,0.109755,19491.053141,177586.755149,178653.174495,413263.472077,45357.776196,1122511.890278,415745.144548, 
0.998817,33.925000,30.000000,1.000001,140.000000,2216.000000,2019288.750000,114532.750000,48051570.750000,43839.375000,50009.000000,0.000042,2022534.253529,0.056719,0.043841,0.043813,4139.026267,4137.900539,1638.896252,1.850475,1640.746726,0.396339,181.535854,179.668250,0.996994,0.037256,0.010309,0.413865,0.003728,4224.009887,1168.806233,0.068977,0.000621,0.163671,0.099648,18556.775367,0.016608,1116154.235614,122223.299224,0.109504,19452.426823,177641.323130,178703.208121,413390.457635,45267.888602,1122826.261072,415861.578175, 
1.135479,34.087500,30.683310,1.000001,140.000000,2216.000000,2019138.625000,114396.875000,48058601.375000,43848.000000,50013.125000,0.000042,2022376.679053,0.056656,0.043778,0.043750,4139.348761,4138.234590,1639.085788,1.850475,1640.936263,0.396353,181.289650,179.421938,0.996994,0.037867,0.010920,0.414085,0.003948,4293.291610,1238.087956,0.069014,0.000658,0.163676,0.099641,18557.421554,0.016607,1116283.172018,122055.740293,0.109341,19425.759012,177661.843980,178720.706465,413438.211858,45205.829738,1122936.206500,415902.298704, 
