Time,Sample Temperature,Program Temperature,Frequency,Raw Dynamic Force,Raw Static Force,In-Phase Angle,Out-Of-Phase Angle,Zero Displacement,Min Displacement,Max Displacement,Spring Stiffness,C*,Measured Tan Delta,Corrected Total Tan Delta,Corrected Total Delta,Stiffness*,Total Stiffness',Stiffness Less Spring,Inertia,Sample Stiffness',Ratio of Sample to Total Stiffness,Total Stiffness'',Sample Stiffness'',Total Applied Static Force,Static Force,Static Force Corrected,Static Displacement,Static Displacement Corrected,Static Stress,Static Stress Corrected,Static Strain,Static Strain Corrected,Dynamic Force,Displacement Amplitude,Dynamic Stress,Dynamic Strain,Storage Modulus,Loss Modulus,Tan Delta,Loss Viscosity,Storage Viscosity,Complex Viscosity,Shear Storage Modulus,Shear Loss Modulus,Complex Modulus,Shear Complex Modulus, 
0.000000,24.800000,25.000000,1.000001,0.000000,2047.000000,-692.000000,-115.000000,40886805.750000,39908.625000,39947.750000,0.000042,701.490556,0.166185,0.153012,0.151834,0.000000,0.000000,-2492.623783,1.850475,-2490.773308,-1346.018496,0.000000,-1.862836,0.000000,0.072758,0.000000,0.029189,0.000000,16535.918551,0.000000,0.004865,0.000000,-0.000000,0.000034,-0.000000,0.000006,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.062668,24.800000,25.000000,1.000001,0.000000,2050.000000,-730.000000,7.000000,41085247.500000,40048.500000,40185.625000,0.000042,730.033561,-0.009589,-0.022438,-0.022434,0.000000,0.000000,-2488.637610,1.850475,-2486.787135,-1343.864361,-0.000000,-1.859857,0.017698,0.070438,0.002321,0.035415,0.006226,16008.523123,527.395428,0.005903,0.001038,-0.000000,0.000036,-0.000000,0.000006,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.124994,24.800000,25.000000,1.000001,0.000000,2060.000000,15.625000,-430.125000,41775829.625000,40588.375000,40979.125000,0.000041,430.408708,-27.528000,-42.608522,-1.547331,0.000000,0.000000,-2475.735528,1.850475,-2473.885053,-1336.892052,-0.000000,-1.850214,0.076692,0.064627,0.008131,0.057081,0.027892,14687.855975,1848.062576,0.009514,0.004649,-0.000000,0.000000,-0.000000,0.000000,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.190326,24.800000,25.000000,1.000001,0.000000,2071.000000,-884.375000,-139.125000,42596853.875000,41369.125000,41720.125000,0.000041,895.251309,0.157314,0.144177,0.143190,0.000000,0.000000,-2462.414661,1.850475,-2460.564186,-1329.693431,0.000000,-1.840259,0.141585,0.062402,0.010356,0.082840,0.053651,14182.168855,2353.749696,0.013807,0.008942,-0.000000,0.000044,-0.000000,0.000007,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.253654,24.800000,25.000000,1.000001,0.000000,2082.000000,-1595.250000,151.250000,43419847.750000,42173.375000,42599.125000,0.000041,1602.404170,-0.094813,-0.107790,-0.107376,0.000000,0.000000,-2451.337081,1.850475,-2449.486607,-1323.707087,-0.000000,-1.831981,0.206478,0.059885,0.012873,0.108660,0.079471,13610.309610,2925.608941,0.018110,0.013245,-0.000000,0.000079,-0.000000,0.000013,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.332819,24.700000,25.000000,1.000001,0.000000,2093.000000,156.000000,467.500000,44340173.500000,43085.375000,43569.250000,0.000041,492.840999,2.996795,2.873333,1.235879,0.000000,0.000000,-2441.725682,1.850475,-2439.875207,-1318.513069,0.000000,-1.824798,0.271371,0.064451,0.008308,0.137535,0.108345,14647.845501,1888.073050,0.022922,0.018058,-0.000000,0.000008,-0.000000,0.000001,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.412316,24.675000,25.000000,1.000001,0.000000,2106.000000,480.625000,441.125000,45177228.125000,43866.750000,44339.500000,0.000041,652.373862,0.917815,0.894423,0.729726,0.000000,0.000000,-2435.581883,1.850475,-2433.731408,-1315.192948,0.000000,-1.820206,0.348063,0.050876,0.021882,0.163796,0.134607,11562.705228,4973.213323,0.027299,0.022434,-0.000000,0.000024,-0.000000,0.000004,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.473812,24.600000,25.000000,1.000001,0.000000,2119.000000,-372.750000,-773.250000,46120882.250000,44783.750000,45154.250000,0.000041,858.404406,2.074447,2.008087,1.108761,0.000000,0.000000,-2431.660760,1.850475,-2429.810285,-1313.073966,0.000000,-1.817276,0.424755,0.045534,0.027224,0.193402,0.164213,10348.533576,6187.384975,0.032234,0.027369,-0.000000,0.000019,-0.000000,0.000003,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.535977,24.600000,25.000000,1.000001,0.000000,2130.000000,-1366.250000,-148.250000,46929617.750000,45520.375000,46002.000000,0.000041,1374.269670,0.108509,0.095529,0.095240,0.000000,0.000000,-2430.844065,1.850475,-2428.993590,-1312.632623,0.000000,-1.816665,0.489648,0.042161,0.030598,0.218775,0.189586,9581.939401,6953.979150,0.036463,0.031598,-0.000000,0.000068,-0.000000,0.000011,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.597971,24.600000,25.000000,1.000001,0.000000,2140.000000,-666.625000,-166.125000,47652390.875000,46446.375000,46692.750000,0.000041,687.012668,0.249203,0.235603,0.231383,0.000000,0.000000,-2432.093164,1.850475,-2430.242689,-1313.307638,0.000000,-1.817599,0.548642,0.038591,0.034168,0.241451,0.212262,8770.576657,7765.341894,0.040242,0.035377,-0.000000,0.000033,-0.000000,0.000006,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
