Time,Sample Temperature,Program Temperature,Frequency,Raw Dynamic Force,Raw Static Force,In-Phase Angle,Out-Of-Phase Angle,Zero Displacement,Min Displacement,Max Displacement,Spring Stiffness,C*,Measured Tan Delta,Corrected Total Tan Delta,Corrected Total Delta,Stiffness*,Total Stiffness',Stiffness Less Spring,Inertia,Sample Stiffness',Ratio of Sample to Total Stiffness,Total Stiffness'',Sample Stiffness'',Total Applied Static Force,Static Force,Static Force Corrected,Static Displacement,Static Displacement Corrected,Static Stress,Static Stress Corrected,Static Strain,Static Strain Corrected,Dynamic Force,Displacement Amplitude,Dynamic Stress,Dynamic Strain,Storage Modulus,Loss Modulus,Tan Delta,Loss Viscosity,Storage Viscosity,Complex Viscosity,Shear Storage Modulus,Shear Loss Modulus,Complex Modulus,Shear Complex Modulus, 
0.000000,30.712500,30.000000,1.000001,112.000000,2216.000000,2059657.000000,72175.500000,48356637.000000,44072.375000,50397.000000,0.000042,2060921.216459,0.035042,0.022186,0.022183,3249.545818,3250.505494,745.109613,1.850475,746.960087,0.229667,72.155727,70.283346,0.996994,0.063880,0.000000,0.423436,0.000000,8872.273386,0.000000,0.070573,0.000000,0.075874,0.101627,10538.058006,0.016938,622466.739503,58569.455328,0.094093,9321.610945,99068.580024,99506.160505,230543.236853,21692.390862,625216.140935,231561.533680, 
0.122492,30.937500,30.000000,1.000001,112.000000,2216.000000,2058841.500000,71992.000000,48360313.000000,44075.500000,50400.750000,0.000042,2060099.796172,0.034967,0.022111,0.022107,3250.841504,3251.807687,746.333291,1.850475,748.183766,0.229952,71.940006,70.067566,0.996994,0.064203,0.000322,0.423551,0.000115,8917.023686,44.750300,0.070592,0.000019,0.075968,0.101587,10551.097075,0.016931,623486.471439,58389.638367,0.093650,9292.992210,99230.875273,99665.070670,230920.915348,21625.791988,626214.603739,231931.334718, 
0.247486,31.175000,30.000000,1.000001,112.000000,2216.000000,2058421.000000,71785.250000,48362426.250000,44081.875000,50399.750000,0.000042,2059672.336892,0.034874,0.022018,0.022014,3251.516176,3252.489623,746.970075,1.850475,748.820550,0.230099,71.651707,69.779234,0.996994,0.064388,0.000507,0.423617,0.000182,8942.751709,70.478323,0.070603,0.000030,0.076017,0.101566,10557.864350,0.016928,624017.124617,58149.361747,0.093186,9254.751028,99315.331283,99745.603634,231117.453562,21536.800647,626720.607677,232118.743584, 
0.384656,31.300000,30.000000,1.000001,112.000000,2216.000000,2058109.625000,71735.125000,48364270.625000,44081.875000,50404.000000,0.000042,2059359.404445,0.034855,0.021999,0.021995,3252.010264,3252.985493,747.426528,1.850475,749.277003,0.230204,71.600586,69.728083,0.996994,0.064549,0.000669,0.423675,0.000239,8965.207521,92.934136,0.070613,0.000040,0.076051,0.101551,10562.690577,0.016925,624397.502500,58106.736075,0.093060,9247.966947,99375.870255,99805.252776,231258.334259,21521.013361,627095.394581,232257.553549, 
0.506149,31.462500,30.000000,1.000001,112.000000,2216.000000,2057866.750000,71714.000000,48365787.500000,44087.375000,50399.875000,0.000042,2059115.941017,0.034849,0.021993,0.021989,3252.394772,3253.370765,747.779376,1.850475,749.629850,0.230285,71.589060,69.716533,0.996994,0.064682,0.000802,0.423723,0.000287,8983.676791,111.403405,0.070620,0.000048,0.076078,0.101539,10566.413993,0.016923,624691.541944,58097.111138,0.093001,9246.435092,99422.668049,99851.707466,231367.237757,21517.448569,627387.278241,232365.658608, 
0.631149,31.525000,30.000000,1.000001,112.000000,2216.000000,2057487.500000,71696.500000,48367359.000000,44085.750000,50403.500000,0.000042,2058736.311617,0.034847,0.021991,0.021987,3252.994511,3253.971158,748.346171,1.850475,750.196645,0.230417,71.595505,69.722953,0.996994,0.064820,0.000940,0.423772,0.000336,9002.811992,130.538606,0.070629,0.000056,0.076122,0.101520,10572.453272,0.016920,625163.871093,58102.461184,0.092940,9247.286578,99497.841508,99926.636959,231542.174479,21519.430068,627858.074501,232540.027593, 
0.751316,31.600000,30.000000,1.000001,112.000000,2216.000000,2057170.750000,71688.000000,48368476.750000,44087.625000,50405.750000,0.000042,2058419.457739,0.034848,0.021992,0.021988,3253.495246,3254.472227,748.823339,1.850475,750.673813,0.230528,71.610550,69.737980,0.996994,0.064918,0.001038,0.423807,0.000371,9016.422666,144.149280,0.070635,0.000062,0.076158,0.101504,10577.550078,0.016917,625561.511085,58114.983492,0.092901,9249.279564,99561.127829,99989.836218,231689.448550,21524.067960,628255.167474,232687.099064, 
0.889310,31.700000,30.000000,1.000001,112.000000,2216.000000,2056976.875000,71671.125000,48369525.125000,44090.250000,50406.875000,0.000042,2058225.112674,0.034843,0.021987,0.021983,3253.802453,3254.780045,749.108736,1.850475,750.959211,0.230594,71.601319,69.728732,0.996994,0.065010,0.001130,0.423840,0.000404,9029.188957,156.915571,0.070640,0.000067,0.076180,0.101495,10580.571362,0.016916,625799.342086,58107.276692,0.092853,9248.052989,99598.979778,100027.412527,231777.534106,21521.213590,628491.266574,232774.543175, 
1.026478,31.800000,30.000000,1.000001,112.000000,2216.000000,2056722.750000,71545.250000,48370650.500000,44093.375000,50407.000000,0.000042,2057966.761919,0.034786,0.021930,0.021927,3254.210925,3255.192930,749.497550,1.850475,751.348025,0.230684,71.425232,69.552627,0.996994,0.065109,0.001228,0.423875,0.000440,9042.893310,170.619924,0.070646,0.000073,0.076210,0.101482,10584.707569,0.016914,626123.354199,57960.522498,0.092570,9224.696352,99650.547866,100076.604223,231897.538592,21466.860184,628800.347361,232889.017541, 
1.147976,31.800000,30.607491,1.000001,112.000000,2216.000000,2056370.875000,71582.125000,48371086.125000,44093.250000,50405.625000,0.000042,2057616.382168,0.034810,0.021954,0.021950,3254.765066,3255.745832,750.041134,1.850475,751.891608,0.230812,71.515117,69.642506,0.996994,0.065147,0.001267,0.423889,0.000453,9048.198287,175.924902,0.070648,0.000076,0.076252,0.101465,10590.567557,0.016911,626576.340405,58035.421421,0.092623,9236.616877,99722.642803,100149.491157,232065.311261,21494.600526,629258.309834,233058.633272, 
