Time,Sample Temperature,Program Temperature,Frequency,Raw Dynamic Force,Raw Static Force,In-Phase Angle,Out-Of-Phase Angle,Zero Displacement,Min Displacement,Max Displacement,Spring Stiffness,C*,Measured Tan Delta,Corrected Total Tan Delta,Corrected Total Delta,Stiffness*,Total Stiffness',Stiffness Less Spring,Inertia,Sample Stiffness',Ratio of Sample to Total Stiffness,Total Stiffness'',Sample Stiffness'',Total Applied Static Force,Static Force,Static Force Corrected,Static Displacement,Static Displacement Corrected,Static Stress,Static Stress Corrected,Static Strain,Static Strain Corrected,Dynamic Force,Displacement Amplitude,Dynamic Stress,Dynamic Strain,Storage Modulus,Loss Modulus,Tan Delta,Loss Viscosity,Storage Viscosity,Complex Viscosity,Shear Storage Modulus,Shear Loss Modulus,Complex Modulus,Shear Complex Modulus, 
0.000000,31.650000,30.000000,1.000001,100.000000,2216.000000,2022516.250000,49650.750000,52984580.750000,48615.875000,54821.125000,0.000042,2023125.596321,0.024549,0.011699,0.011699,2955.583189,2956.837176,461.595825,1.850475,463.446300,0.156639,34.609372,32.744581,0.996994,0.021184,0.000296,0.408048,0.000107,5043.726161,70.518867,0.068008,0.000018,0.046204,0.099786,11000.862708,0.016631,662066.143016,46777.972161,0.070655,7444.939600,105371.015844,105633.697775,245209.682599,17325.174874,663716.623573,245820.971694, 
0.140240,31.800000,30.000000,1.000001,100.000000,2216.000000,2022485.625000,49621.875000,52985816.375000,48617.250000,54822.625000,0.000042,2023094.272102,0.024535,0.011685,0.011685,2955.628951,2956.883462,461.617342,1.850475,463.467817,0.156644,34.568797,32.703987,0.996994,0.021290,0.000403,0.408086,0.000146,5069.163985,95.956690,0.068014,0.000024,0.046205,0.099784,11001.201349,0.016631,662096.881125,46719.980961,0.070564,7435.710021,105375.907962,105637.927669,245221.067083,17303.696652,663743.200806,245830.815113, 
0.281929,31.900000,30.000000,1.000001,100.000000,2216.000000,2022285.250000,49608.500000,52986833.750000,48616.000000,54823.750000,0.000042,2022893.629344,0.024531,0.011681,0.011680,2955.922108,2957.177032,461.890516,1.850475,463.740991,0.156721,34.559861,32.695036,0.996994,0.021378,0.000491,0.408118,0.000178,5090.109340,116.902046,0.068020,0.000030,0.046228,0.099774,11006.593502,0.016629,662487.129342,46707.193813,0.070503,7433.674885,105438.017845,105699.740442,245365.603460,17298.960671,664131.582217,245974.660080, 
0.403178,32.037500,30.000000,1.000001,100.000000,2216.000000,2022176.750000,49560.000000,52987734.000000,48617.875000,54823.375000,0.000042,2022783.973103,0.024508,0.011658,0.011658,2956.082350,2957.338204,462.033637,1.850475,463.884112,0.156761,34.494707,32.629868,0.996994,0.021456,0.000569,0.408147,0.000206,5108.643855,135.436560,0.068024,0.000034,0.046239,0.099769,11009.390731,0.016628,662691.588094,46614.097587,0.070341,7418.858172,105470.558441,105731.159808,245441.328924,17264.480588,664328.996074,246047.776324, 
0.527908,32.100000,30.000000,1.000001,100.000000,2216.000000,2022137.125000,49449.875000,52988357.625000,48617.000000,54829.625000,0.000042,2022741.664781,0.024454,0.011604,0.011604,2956.144180,2957.401950,462.084877,1.850475,463.935352,0.156775,34.335808,32.470959,0.996994,0.021510,0.000623,0.408166,0.000226,5121.483430,148.276136,0.068028,0.000038,0.046244,0.099767,11010.369629,0.016628,662764.787920,46387.084676,0.069990,7382.727973,105482.208545,105740.252468,245468.439970,17180.401732,664386.126985,246068.935921, 
0.648897,32.200000,30.000000,1.000001,100.000000,2216.000000,2022006.250000,49405.500000,52989057.250000,48620.750000,54828.625000,0.000042,2022609.744481,0.024434,0.011584,0.011584,2956.336988,2957.595634,462.264530,1.850475,464.115005,0.156825,34.277830,32.412971,0.996994,0.021571,0.000683,0.408188,0.000248,5135.888003,162.680708,0.068031,0.000041,0.046258,0.099761,11013.912390,0.016627,663021.435094,46304.243747,0.069838,7369.543441,105523.055180,105780.080095,245563.494479,17149.719906,664636.371547,246161.619092, 
0.768565,32.300000,30.000000,1.000001,100.000000,2216.000000,2021966.625000,49340.125000,52989548.125000,48618.125000,54829.500000,0.000042,2022568.535439,0.024402,0.011552,0.011552,2956.397223,2957.657014,462.316065,1.850475,464.166540,0.156839,34.184327,32.319460,0.996994,0.021613,0.000726,0.408204,0.000263,5145.994788,172.787494,0.068034,0.000044,0.046263,0.099759,11014.906913,0.016626,663095.056594,46170.657481,0.069629,7348.282543,105534.772396,105790.289918,245590.761701,17100.243512,664700.521808,246185.378447, 
0.890054,32.400000,30.000000,1.000001,100.000000,2216.000000,2021971.500000,49405.000000,52990252.750000,48625.500000,54827.500000,0.000042,2022574.992636,0.024434,0.011584,0.011584,2956.387784,2957.646471,462.291387,1.850475,464.141862,0.156831,34.278930,32.414053,0.996994,0.021674,0.000787,0.408226,0.000285,5160.502780,187.295485,0.068038,0.000048,0.046260,0.099759,11014.360545,0.016626,663059.803057,46305.789723,0.069837,7369.789490,105529.161626,105786.188846,245577.704836,17150.292490,664674.753991,246175.834811, 
1.010721,32.500000,30.000000,1.000001,100.000000,2216.000000,2021874.875000,49419.875000,52990745.125000,48621.750000,54826.750000,0.000042,2022478.759889,0.024443,0.011593,0.011592,2956.528454,2957.786977,462.422017,1.850475,464.272492,0.156868,34.305774,32.440890,0.996994,0.021717,0.000829,0.408241,0.000301,5170.640781,197.433487,0.068040,0.000050,0.046271,0.099754,11016.937413,0.016626,663246.416501,46344.128276,0.069875,7375.891256,105558.862054,105816.242279,245646.820926,17164.491954,664863.585428,246245.772381, 
1.168881,32.700000,30.790799,1.000001,100.000000,2216.000000,2021728.750000,49368.000000,52991368.250000,48623.625000,54825.875000,0.000042,2022331.411515,0.024419,0.011569,0.011568,2956.743868,2958.003409,462.625948,1.850475,464.476422,0.156925,34.237611,32.372717,0.996994,0.021771,0.000883,0.408261,0.000320,5183.471122,210.263828,0.068043,0.000053,0.046288,0.099747,11020.970645,0.016624,663537.746325,46246.738461,0.069697,7360.391197,105605.228599,105861.417268,245754.720861,17128.421652,665147.428482,246350.899438, 
