Time,Sample Temperature,Program Temperature,Frequency,Raw Dynamic Force,Raw Static Force,In-Phase Angle,Out-Of-Phase Angle,Zero Displacement,Min Displacement,Max Displacement,Spring Stiffness,C*,Measured Tan Delta,Corrected Total Tan Delta,Corrected Total Delta,Stiffness*,Total Stiffness',Stiffness Less Spring,Inertia,Sample Stiffness',Ratio of Sample to Total Stiffness,Total Stiffness'',Sample Stiffness'',Total Applied Static Force,Static Force,Static Force Corrected,Static Displacement,Static Displacement Corrected,Static Stress,Static Stress Corrected,Static Strain,Static Strain Corrected,Dynamic Force,Displacement Amplitude,Dynamic Stress,Dynamic Strain,Storage Modulus,Loss Modulus,Tan Delta,Loss Viscosity,Storage Viscosity,Complex Viscosity,Shear Storage Modulus,Shear Loss Modulus,Complex Modulus,Shear Complex Modulus, 
0.000000,32.287500,30.000000,1.000001,98.000000,2216.000000,2018897.375000,44396.625000,52734493.625000,48371.875000,54572.000000,0.000042,2019385.468674,0.021991,0.009142,0.009141,2901.836114,2903.118753,412.375048,1.850475,414.225523,0.142592,26.552384,24.690953,0.996994,0.001536,0.000607,0.400896,0.000222,356.083133,140.816173,0.066816,0.000037,0.041219,0.099605,9558.021890,0.016601,576313.770785,34352.630697,0.059608,5467.386653,91723.112733,91885.916909,213449.544735,12723.196555,577336.700403,213828.407557, 
0.155987,32.687500,30.000000,1.000001,98.000000,2216.000000,2018508.250000,44440.000000,52737422.500000,48375.750000,54574.500000,0.000042,2018997.392004,0.022016,0.009167,0.009167,2902.393883,2903.676354,412.875770,1.850475,414.726244,0.142737,26.632198,24.770725,0.996994,0.001787,0.000859,0.400988,0.000314,414.444228,199.177267,0.066831,0.000052,0.041261,0.099586,9567.739258,0.016598,577010.426956,34463.617471,0.059728,5485.050732,91833.988918,91997.648351,213707.565539,12764.302767,578038.730316,214088.418635, 
0.276644,32.925000,30.000000,1.000001,98.000000,2216.000000,2018309.125000,44264.125000,52739270.625000,48379.750000,54577.000000,0.000042,2018794.451355,0.021931,0.009083,0.009082,2902.685648,2903.970643,413.134155,1.850475,414.984630,0.142811,26.388134,24.526634,0.996994,0.001946,0.001018,0.401046,0.000372,451.272563,236.005603,0.066841,0.000062,0.041282,0.099576,9572.730631,0.016596,577369.919806,34124.012878,0.059103,5431.001025,91891.203937,92051.556929,213840.711039,12638.523288,578377.448170,214213.869693, 
0.397643,33.175000,30.000000,1.000001,98.000000,2216.000000,2018082.375000,44364.875000,52741153.625000,48381.250000,54578.625000,0.000042,2018569.967680,0.021984,0.009135,0.009135,2903.008454,2904.292361,413.419282,1.850475,415.269757,0.142894,26.543222,24.681694,0.996994,0.002108,0.001180,0.401105,0.000431,488.797767,273.530807,0.066851,0.000072,0.041306,0.099565,9578.247389,0.016594,577766.617906,34339.748453,0.059435,5465.336381,91954.340350,92116.614196,213987.636261,12718.425353,578786.215359,214365.264948, 
0.518133,33.475000,30.000000,1.000001,98.000000,2216.000000,2017806.000000,44240.500000,52743054.750000,48381.750000,54580.125000,0.000042,2018290.929345,0.021925,0.009076,0.009076,2903.409809,2904.695639,413.785608,1.850475,415.636082,0.143000,26.376599,24.515044,0.996994,0.002271,0.001343,0.401165,0.000490,526.686120,311.419159,0.066861,0.000082,0.041337,0.099551,9585.366599,0.016592,578276.288614,34107.887336,0.058982,5428.434568,92035.456899,92195.407849,214176.403191,12632.550865,579281.290870,214548.626248, 
0.677131,33.700000,30.000000,1.000001,98.000000,2216.000000,2017733.500000,44235.500000,52744758.000000,48386.125000,54579.375000,0.000042,2018218.337168,0.021923,0.009075,0.009074,2903.514240,2904.800212,413.857065,1.850475,415.707540,0.143019,26.372639,24.511059,0.996994,0.002418,0.001489,0.401218,0.000544,560.632596,345.365636,0.066870,0.000091,0.041343,0.099547,9586.669629,0.016591,578375.707429,34102.343125,0.058962,5427.552180,92051.279882,92211.151444,214213.224974,12630.497454,579380.210873,214585.263286, 
0.798292,33.900000,30.000000,1.000001,98.000000,2216.000000,2017588.500000,44250.250000,52746390.500000,48385.250000,54583.750000,0.000042,2018073.695373,0.021932,0.009083,0.009083,2903.722344,2905.008274,414.033380,1.850475,415.883855,0.143070,26.400346,24.538742,0.996994,0.002558,0.001630,0.401269,0.000595,593.170469,377.903509,0.066878,0.000099,0.041357,0.099540,9590.049180,0.016590,578621.015550,34140.858830,0.059004,5433.682140,92090.321851,92250.486612,214304.079833,12644.762530,579627.361223,214676.800453, 
0.923282,34.125000,30.000000,1.000001,98.000000,2216.000000,2017403.125000,44217.125000,52747666.125000,48383.750000,54583.250000,0.000042,2017887.638820,0.021918,0.009069,0.009069,2903.990078,2905.276637,414.276930,1.850475,416.127405,0.143140,26.360934,24.499312,0.996994,0.002668,0.001739,0.401309,0.000635,618.596358,403.329397,0.066885,0.000106,0.041377,0.099531,9594.779511,0.016589,578959.867571,34085.998810,0.058875,5424.950903,92144.251782,92303.809395,214429.580582,12624.444004,579962.398413,214800.888301, 
1.064776,34.300000,30.000000,1.000001,98.000000,2216.000000,2017325.000000,44182.750000,52749112.250000,48387.625000,54585.750000,0.000042,2017808.779598,0.021902,0.009053,0.009053,2904.103570,2905.390661,414.362820,1.850475,416.213295,0.143164,26.314923,24.453280,0.996994,0.002792,0.001864,0.401355,0.000680,647.421735,432.154775,0.066892,0.000113,0.041384,0.099527,9596.383519,0.016588,579079.367221,34021.955120,0.058752,5414.758042,92163.270727,92322.197092,214473.839711,12600.724119,580077.931808,214843.678448, 
1.185937,34.500000,30.605806,1.000001,98.000000,2216.000000,2017177.000000,44142.750000,52750296.000000,48387.250000,54584.875000,0.000042,2017659.939560,0.021883,0.009035,0.009034,2904.317802,2905.605571,414.554696,1.850475,416.405171,0.143220,26.263918,24.402258,0.996994,0.002894,0.001965,0.401392,0.000718,671.018077,455.751116,0.066899,0.000120,0.041400,0.099520,9600.097825,0.016587,579346.324886,33950.967209,0.058602,5403.459974,92205.758326,92363.949938,214572.712921,12574.432300,580340.272886,214940.841810, 
