Time,Sample Temperature,Program Temperature,Frequency,Raw Dynamic Force,Raw Static Force,In-Phase Angle,Out-Of-Phase Angle,Zero Displacement,Min Displacement,Max Displacement,Spring Stiffness,C*,Measured Tan Delta,Corrected Total Tan Delta,Corrected Total Delta,Stiffness*,Total Stiffness',Stiffness Less Spring,Inertia,Sample Stiffness',Ratio of Sample to Total Stiffness,Total Stiffness'',Sample Stiffness'',Total Applied Static Force,Static Force,Static Force Corrected,Static Displacement,Static Displacement Corrected,Static Stress,Static Stress Corrected,Static Strain,Static Strain Corrected,Dynamic Force,Displacement Amplitude,Dynamic Stress,Dynamic Strain,Storage Modulus,Loss Modulus,Tan Delta,Loss Viscosity,Storage Viscosity,Complex Viscosity,Shear Storage Modulus,Shear Loss Modulus,Complex Modulus,Shear Complex Modulus, 
0.000000,75.500000,75.000000,1.000001,0.000000,2047.000000,-764.875000,10.875000,35763182.875000,34909.875000,34941.625000,0.000042,764.952307,-0.014218,-0.027069,-0.027063,0.000000,0.000000,-2492.364781,1.850475,-2490.514306,-1345.878531,-0.000000,-1.862642,0.000000,0.073744,0.000000,0.029588,0.000000,8361.046107,0.000000,0.005918,0.000000,-0.000000,0.000038,-0.000000,0.000008,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.078994,75.500000,75.000000,1.000001,0.000000,2050.000000,-704.125000,50.125000,35949288.875000,35036.625000,35174.000000,0.000042,705.906886,-0.071188,-0.084111,-0.083913,0.000000,0.000000,-2488.630186,1.850475,-2486.779711,-1343.860349,-0.000000,-1.859851,0.017698,0.070467,0.003278,0.035427,0.005839,7989.404450,371.641657,0.007085,0.001168,-0.000000,0.000035,-0.000000,0.000007,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.142331,75.500000,75.000000,1.000001,0.000000,2063.000000,883.625000,200.625000,36781636.375000,35630.750000,36261.750000,0.000041,906.114524,0.227048,0.213579,0.210417,0.000000,0.000000,-2473.270338,1.850475,-2471.419863,-1335.559859,0.000000,-1.848372,0.094390,0.057817,0.015927,0.061541,0.031953,6555.245589,1805.800518,0.012308,0.006391,-0.000000,0.000044,-0.000000,0.000009,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.207328,75.500000,75.000000,1.000001,0.000000,2074.000000,124.750000,832.000000,37579262.250000,36451.000000,36994.250000,0.000041,841.300519,6.669339,6.131198,1.409120,0.000000,0.000000,-2460.674069,1.850475,-2458.823594,-1328.752812,0.000000,-1.838958,0.159283,0.053726,0.020018,0.086565,0.056977,6091.408843,2269.637264,0.017313,0.011395,-0.000000,0.000007,-0.000000,0.000001,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.271159,75.500000,75.000000,1.000001,0.000000,2085.000000,-793.375000,-702.625000,38358387.625000,37225.000000,37647.125000,0.000041,1059.776288,0.885615,0.862951,0.711965,0.000000,0.000000,-2450.444665,1.850475,-2448.594191,-1323.224823,0.000000,-1.831314,0.224176,0.047847,0.025898,0.111010,0.081421,5424.780003,2936.266104,0.022202,0.016284,-0.000000,0.000040,-0.000000,0.000008,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.333489,75.500000,75.000000,1.000001,0.000000,2095.000000,-1686.375000,-559.375000,39073894.875000,37951.500000,38368.250000,0.000041,1776.727619,0.331703,0.317503,0.307437,0.000000,0.000000,-2442.902491,1.850475,-2441.052016,-1319.149018,0.000000,-1.825677,0.283170,0.042854,0.030890,0.133458,0.103870,4858.761132,3502.284975,0.026692,0.020774,-0.000000,0.000084,-0.000000,0.000017,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.397989,75.500000,75.000000,1.000001,0.000000,2106.000000,-440.250000,305.250000,39842798.750000,38755.000000,39122.375000,0.000041,535.721593,-0.693356,-0.712549,-0.619099,0.000000,0.000000,-2436.810327,1.850475,-2434.959852,-1315.856802,-0.000000,-1.821124,0.348063,0.035932,0.037812,0.157581,0.127993,4073.961508,4287.084599,0.031516,0.025599,-0.000000,0.000022,-0.000000,0.000004,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.459981,75.500000,75.000000,1.000001,0.000000,2117.000000,-331.875000,193.875000,40614777.875000,39550.250000,39771.500000,0.000041,384.354695,-0.584181,-0.601541,-0.541552,0.000000,0.000000,-2432.816415,1.850475,-2430.965940,-1313.698484,-0.000000,-1.818139,0.412956,0.029332,0.044412,0.181801,0.152213,3325.676357,5035.369750,0.036360,0.030443,-0.000000,0.000016,-0.000000,0.000003,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.539978,75.500000,75.000000,1.000001,0.000000,2127.000000,-533.250000,-1037.750000,41408347.250000,40160.375000,40643.125000,0.000041,1166.739313,1.946085,1.886087,1.083283,0.000000,0.000000,-2430.940211,1.850475,-2429.089736,-1312.684580,0.000000,-1.816737,0.471950,0.030521,0.043223,0.206698,0.177110,3460.479587,4900.566520,0.041340,0.035422,-0.000000,0.000027,-0.000000,0.000005,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.619479,75.550000,75.000000,1.000001,0.000000,2141.000000,-875.250000,244.000000,42265119.000000,40984.375000,41556.875000,0.000041,908.624544,-0.278777,-0.292672,-0.284720,0.000000,0.000000,-2431.448799,1.850475,-2429.598324,-1312.959422,-0.000000,-1.817117,0.554541,0.013393,0.060351,0.233578,0.203990,1518.492626,6842.553481,0.046716,0.040798,-0.000000,0.000043,-0.000000,0.000009,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
