Time,Sample Temperature,Program Temperature,Frequency,Raw Dynamic Force,Raw Static Force,In-Phase Angle,Out-Of-Phase Angle,Zero Displacement,Min Displacement,Max Displacement,Spring Stiffness,C*,Measured Tan Delta,Corrected Total Tan Delta,Corrected Total Delta,Stiffness*,Total Stiffness',Stiffness Less Spring,Inertia,Sample Stiffness',Ratio of Sample to Total Stiffness,Total Stiffness'',Sample Stiffness'',Total Applied Static Force,Static Force,Static Force Corrected,Static Displacement,Static Displacement Corrected,Static Stress,Static Stress Corrected,Static Strain,Static Strain Corrected,Dynamic Force,Displacement Amplitude,Dynamic Stress,Dynamic Strain,Storage Modulus,Loss Modulus,Tan Delta,Loss Viscosity,Storage Viscosity,Complex Viscosity,Shear Storage Modulus,Shear Loss Modulus,Complex Modulus,Shear Complex Modulus, 
0.000000,25.300000,25.000000,1.000001,0.000000,2047.000000,-846.625000,-86.375000,39382736.875000,38443.875000,38475.375000,0.000042,851.019701,0.102023,0.089060,0.088825,0.000000,0.000000,-2527.241505,1.850475,-2525.391031,-1364.725978,0.000000,-1.888707,0.000000,0.047243,0.000000,0.018694,0.000000,9373.642799,0.000000,0.003116,0.000000,-0.000000,0.000042,-0.000000,0.000007,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.062493,25.212500,25.000000,1.000001,0.000000,2050.000000,-1030.250000,331.250000,39580157.000000,38602.375000,38718.375000,0.000042,1082.192970,-0.321524,-0.335757,-0.323930,0.000000,0.000000,-2522.382382,1.850475,-2520.531908,-1362.100099,-0.000000,-1.885075,0.017698,0.049227,0.001984,0.012500,0.006194,9767.315278,393.672479,0.002083,0.001032,-0.000000,0.000051,-0.000000,0.000008,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.124991,25.100000,25.000000,1.000001,0.000000,2060.000000,-258.375000,-527.625000,40263969.875000,39101.250000,39520.250000,0.000042,587.491090,2.042090,1.977371,1.102582,0.000000,0.000000,-2506.413858,1.850475,-2504.563384,-1353.470679,0.000000,-1.873142,0.076692,0.054249,0.007006,0.008954,0.009740,10763.748915,1390.106116,0.001492,0.001623,-0.000000,0.000013,-0.000000,0.000002,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.187493,25.050000,25.000000,1.000001,0.000000,2071.000000,-542.000000,-66.750000,41077568.750000,39874.250000,40257.875000,0.000042,546.094829,0.123155,0.110135,0.109692,0.000000,0.000000,-2489.228732,1.850475,-2487.378257,-1344.183805,0.000000,-1.860298,0.141585,0.055757,0.008514,0.034480,0.015786,11062.901358,1689.258559,0.005747,0.002631,-0.000000,0.000027,-0.000000,0.000004,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.249489,24.900000,25.000000,1.000001,0.000000,2081.000000,-552.500000,55.750000,41831619.000000,40542.500000,41060.500000,0.000041,555.305603,-0.100905,-0.113899,-0.113410,0.000000,0.000000,-2475.145975,1.850475,-2473.295500,-1336.573457,-0.000000,-1.849774,0.200579,0.056681,0.009438,0.058137,0.039444,11246.185356,1872.542557,0.009690,0.006574,-0.000000,0.000027,-0.000000,0.000005,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.310316,24.862500,25.000000,1.000001,0.000000,2092.000000,-499.875000,-540.625000,42640467.375000,41397.750000,41853.000000,0.000041,736.308635,1.081520,1.054030,0.811697,0.000000,0.000000,-2462.096355,1.850475,-2460.245880,-1329.521418,0.000000,-1.840021,0.265472,0.059853,0.012610,0.083514,0.064820,11875.559364,2501.916566,0.013919,0.010803,-0.000000,0.000025,-0.000000,0.000004,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.372481,24.800000,25.000000,1.000001,0.000000,2102.000000,-101.750000,-445.500000,43393172.500000,42263.625000,42480.375000,0.000041,456.971895,4.378378,4.133065,1.333407,0.000000,0.000000,-2451.929342,1.850475,-2450.078868,-1324.027146,0.000000,-1.832423,0.324465,0.061793,0.014550,0.107129,0.088435,12260.477620,2886.834821,0.017855,0.014739,-0.000000,0.000005,-0.000000,0.000001,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.454144,24.800000,25.000000,1.000001,0.000000,2113.000000,-1042.750000,224.250000,44194209.000000,42943.625000,43260.000000,0.000041,1066.590655,-0.215056,-0.228534,-0.224676,0.000000,0.000000,-2443.259388,1.850475,-2441.408913,-1319.341886,-0.000000,-1.825944,0.389359,0.066212,0.018969,0.132260,0.113567,13137.265963,3763.623164,0.022043,0.018928,-0.000000,0.000051,-0.000000,0.000009,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.533645,24.700000,25.000000,1.000001,0.000000,2127.000000,-1663.500000,148.000000,45186897.250000,43830.125000,44402.000000,0.000041,1670.070732,-0.088969,-0.101932,-0.101581,0.000000,0.000000,-2435.655074,1.850475,-2433.804599,-1315.232501,-0.000000,-1.820261,0.471950,0.073952,0.026709,0.163405,0.144711,14672.976188,5299.333389,0.027234,0.024119,-0.000000,0.000082,-0.000000,0.000014,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
0.596140,24.675000,25.000000,1.000001,0.000000,2140.000000,66.125000,-89.375000,46259563.875000,45043.250000,45300.875000,0.000041,111.177364,-1.351607,-1.388563,-0.946662,0.000000,0.000000,-2431.398322,1.850475,-2429.547847,-1312.932144,-0.000000,-1.817080,0.548642,0.069514,0.022271,0.197058,0.178365,13792.437176,4418.794377,0.032843,0.029727,-0.000000,0.000003,-0.000000,0.000001,1.000000,0.000748,0.000748,0.000119,0.159155,0.159155,0.370370,0.000277,1.000000,0.370370, 
